Point,Corner,temperature,vgs,Pass/Fail,Vthn,gmn,Ron,Id,Ids
547,nom,27,1.655,,436.1e-3,178.7e-6,5.51e3,163.3e-6,163.3e-6
553,nom,27,1.673,,436.1e-3,177.7e-6,5.403e3,166.6e-6,166.6e-6
559,nom,27,1.691,,436.1e-3,176.6e-6,5.3e3,169.8e-6,169.8e-6
565,nom,27,1.709,,436.1e-3,175.4e-6,5.202e3,173e-6,173e-6
571,nom,27,1.727,,436.1e-3,174e-6,5.109e3,176.2e-6,176.2e-6
577,nom,27,1.745,,436.1e-3,172.5e-6,5.019e3,179.3e-6,179.3e-6
583,nom,27,1.764,,436.1e-3,170.9e-6,4.933e3,182.4e-6,182.4e-6
589,nom,27,1.782,,436.1e-3,169.2e-6,4.851e3,185.5e-6,185.5e-6
595,nom,27,1.8,,436.1e-3,167.3e-6,4.772e3,188.6e-6,188.6e-6
4,nom,67.5,0,,409e-3,595.4e-12,41.56e9,21.67e-12,21.65e-12
10,nom,67.5,18.18e-3,,409e-3,980.1e-12,25.22e9,35.7e-12,35.69e-12
16,nom,67.5,36.36e-3,,409e-3,1.612e-9,15.31e9,58.79e-12,58.78e-12
22,nom,67.5,54.55e-3,,409e-3,2.647e-9,9.305e9,96.73e-12,96.72e-12
28,nom,67.5,72.73e-3,,409e-3,4.339e-9,5.661e9,159e-12,159e-12
34,nom,67.5,90.91e-3,,409e-3,7.098e-9,3.449e9,260.9e-12,260.9e-12
40,nom,67.5,109.1e-3,,409e-3,11.58e-9,2.106e9,427.5e-12,427.4e-12
46,nom,67.5,127.3e-3,,409e-3,18.82e-9,1.288e9,698.6e-12,698.6e-12
52,nom,67.5,145.5e-3,,409e-3,30.47e-9,790.5e6,1.138e-9,1.138e-9
58,nom,67.5,163.6e-3,,409e-3,49.06e-9,486.9e6,1.848e-9,1.848e-9
64,nom,67.5,181.8e-3,,409e-3,78.49e-9,301.2e6,2.988e-9,2.988e-9
70,nom,67.5,200e-3,,409e-3,124.6e-9,187.4e6,4.803e-9,4.803e-9
76,nom,67.5,218.2e-3,,409e-3,196.1e-9,117.3e6,7.672e-9,7.672e-9
82,nom,67.5,236.4e-3,,409e-3,305.5e-9,74e6,12.16e-9,12.16e-9
88,nom,67.5,254.5e-3,,409e-3,470.8e-9,47.08e6,19.12e-9,19.12e-9
94,nom,67.5,272.7e-3,,409e-3,717.1e-9,30.23e6,29.77e-9,29.77e-9
100,nom,67.5,290.9e-3,,409e-3,1.079e-6,19.61e6,45.89e-9,45.89e-9
106,nom,67.5,309.1e-3,,409e-3,1.603e-6,12.86e6,69.99e-9,69.99e-9
112,nom,67.5,327.3e-3,,409e-3,2.347e-6,8.529e6,105.5e-9,105.5e-9
118,nom,67.5,345.5e-3,,409e-3,3.381e-6,5.729e6,157.1e-9,157.1e-9
124,nom,67.5,363.6e-3,,409e-3,4.775e-6,3.902e6,230.6e-9,230.6e-9
130,nom,67.5,381.8e-3,,409e-3,6.595e-6,2.7e6,333.3e-9,333.3e-9
136,nom,67.5,400e-3,,409e-3,8.884e-6,1.902e6,473.3e-9,473.3e-9
142,nom,67.5,418.2e-3,,409e-3,11.65e-6,1.365e6,659.3e-9,659.3e-9
148,nom,67.5,436.4e-3,,409e-3,14.89e-6,1e6,899.9e-9,899.9e-9
154,nom,67.5,454.5e-3,,409e-3,18.53e-6,748.1e3,1.203e-6,1.203e-6
160,nom,67.5,472.7e-3,,409e-3,22.51e-6,571.2e3,1.576e-6,1.576e-6
166,nom,67.5,490.9e-3,,409e-3,26.75e-6,444.9e3,2.023e-6,2.023e-6
172,nom,67.5,509.1e-3,,409e-3,31.16e-6,353e3,2.549e-6,2.549e-6
178,nom,67.5,527.3e-3,,409e-3,35.68e-6,285.1e3,3.157e-6,3.157e-6
184,nom,67.5,545.5e-3,,409e-3,40.24e-6,234e3,3.847e-6,3.847e-6
190,nom,67.5,563.6e-3,,409e-3,44.79e-6,194.8e3,4.62e-6,4.62e-6
196,nom,67.5,581.8e-3,,409e-3,49.29e-6,164.4e3,5.475e-6,5.475e-6
202,nom,67.5,600e-3,,409e-3,53.73e-6,140.4e3,6.412e-6,6.412e-6
208,nom,67.5,618.2e-3,,409e-3,58.07e-6,121.2e3,7.428e-6,7.428e-6
214,nom,67.5,636.4e-3,,409e-3,62.31e-6,105.6e3,8.522e-6,8.522e-6
220,nom,67.5,654.5e-3,,409e-3,66.45e-6,92.85e3,9.693e-6,9.693e-6
226,nom,67.5,672.7e-3,,409e-3,70.49e-6,82.28e3,10.94e-6,10.94e-6
232,nom,67.5,690.9e-3,,409e-3,74.41e-6,73.44e3,12.25e-6,12.25e-6
238,nom,67.5,709.1e-3,,409e-3,78.23e-6,65.97e3,13.64e-6,13.64e-6
244,nom,67.5,727.3e-3,,409e-3,81.95e-6,59.61e3,15.1e-6,15.1e-6
250,nom,67.5,745.5e-3,,409e-3,85.57e-6,54.15e3,16.62e-6,16.62e-6
256,nom,67.5,763.6e-3,,409e-3,89.08e-6,49.43e3,18.21e-6,18.21e-6
262,nom,67.5,781.8e-3,,409e-3,92.49e-6,45.32e3,19.86e-6,19.86e-6
268,nom,67.5,800e-3,,409e-3,95.81e-6,41.72e3,21.57e-6,21.57e-6
274,nom,67.5,818.2e-3,,409e-3,99.03e-6,38.56e3,23.34e-6,23.34e-6
280,nom,67.5,836.4e-3,,409e-3,102.2e-6,35.76e3,25.17e-6,25.17e-6
286,nom,67.5,854.5e-3,,409e-3,105.2e-6,33.27e3,27.05e-6,27.05e-6
292,nom,67.5,872.7e-3,,409e-3,108.1e-6,31.04e3,28.99e-6,28.99e-6
298,nom,67.5,890.9e-3,,409e-3,111e-6,29.05e3,30.99e-6,30.99e-6
304,nom,67.5,909.1e-3,,409e-3,113.7e-6,27.25e3,33.03e-6,33.03e-6
310,nom,67.5,927.3e-3,,409e-3,116.4e-6,25.63e3,35.12e-6,35.12e-6
316,nom,67.5,945.5e-3,,409e-3,119e-6,24.16e3,37.26e-6,37.26e-6
322,nom,67.5,963.6e-3,,409e-3,121.5e-6,22.82e3,39.44e-6,39.44e-6
328,nom,67.5,981.8e-3,,409e-3,123.9e-6,21.6e3,41.67e-6,41.67e-6
334,nom,67.5,1,,409e-3,126.2e-6,20.48e3,43.95e-6,43.95e-6
340,nom,67.5,1.018,,409e-3,128.4e-6,19.45e3,46.26e-6,46.26e-6
346,nom,67.5,1.036,,409e-3,130.6e-6,18.51e3,48.62e-6,48.62e-6
352,nom,67.5,1.055,,409e-3,132.6e-6,17.64e3,51.01e-6,51.01e-6
358,nom,67.5,1.073,,409e-3,134.6e-6,16.84e3,53.44e-6,53.44e-6
364,nom,67.5,1.091,,409e-3,136.5e-6,16.1e3,55.9e-6,55.9e-6
370,nom,67.5,1.109,,409e-3,138.3e-6,15.41e3,58.4e-6,58.4e-6
376,nom,67.5,1.127,,409e-3,140.1e-6,14.77e3,60.93e-6,60.93e-6
382,nom,67.5,1.145,,409e-3,141.7e-6,14.18e3,63.49e-6,63.49e-6
388,nom,67.5,1.164,,409e-3,143.3e-6,13.62e3,66.08e-6,66.08e-6
394,nom,67.5,1.182,,409e-3,144.8e-6,13.1e3,68.7e-6,68.7e-6
400,nom,67.5,1.2,,409e-3,146.2e-6,12.62e3,71.34e-6,71.34e-6
406,nom,67.5,1.218,,409e-3,147.5e-6,12.16e3,74.01e-6,74.01e-6
412,nom,67.5,1.236,,409e-3,148.8e-6,11.73e3,76.7e-6,76.7e-6
418,nom,67.5,1.255,,409e-3,149.9e-6,11.33e3,79.42e-6,79.42e-6
424,nom,67.5,1.273,,409.1e-3,151e-6,10.96e3,82.15e-6,82.15e-6
430,nom,67.5,1.291,,409.1e-3,152e-6,10.6e3,84.9e-6,84.9e-6
436,nom,67.5,1.309,,409.1e-3,153e-6,10.27e3,87.68e-6,87.68e-6
442,nom,67.5,1.327,,409.1e-3,153.8e-6,9.949e3,90.46e-6,90.46e-6
448,nom,67.5,1.345,,409.1e-3,154.6e-6,9.65e3,93.27e-6,93.27e-6
454,nom,67.5,1.364,,409.1e-3,155.3e-6,9.367e3,96.08e-6,96.08e-6
460,nom,67.5,1.382,,409.1e-3,156e-6,9.099e3,98.91e-6,98.91e-6
466,nom,67.5,1.4,,409.1e-3,156.5e-6,8.845e3,101.8e-6,101.8e-6
472,nom,67.5,1.418,,409.1e-3,157e-6,8.604e3,104.6e-6,104.6e-6
478,nom,67.5,1.436,,409.1e-3,157.3e-6,8.375e3,107.5e-6,107.5e-6
484,nom,67.5,1.455,,409.1e-3,157.6e-6,8.158e3,110.3e-6,110.3e-6
490,nom,67.5,1.473,,409.1e-3,157.8e-6,7.952e3,113.2e-6,113.2e-6
496,nom,67.5,1.491,,409.1e-3,158e-6,7.755e3,116.1e-6,116.1e-6
502,nom,67.5,1.509,,409.1e-3,158e-6,7.568e3,118.9e-6,118.9e-6
508,nom,67.5,1.527,,409.1e-3,157.9e-6,7.389e3,121.8e-6,121.8e-6
514,nom,67.5,1.545,,409.1e-3,157.8e-6,7.219e3,124.7e-6,124.7e-6
520,nom,67.5,1.564,,409.1e-3,157.5e-6,7.057e3,127.5e-6,127.5e-6
526,nom,67.5,1.582,,409.1e-3,157.2e-6,6.902e3,130.4e-6,130.4e-6
532,nom,67.5,1.6,,409.1e-3,156.7e-6,6.754e3,133.2e-6,133.2e-6
538,nom,67.5,1.618,,409.1e-3,156.2e-6,6.613e3,136.1e-6,136.1e-6
544,nom,67.5,1.636,,409.1e-3,155.5e-6,6.479e3,138.9e-6,138.9e-6
550,nom,67.5,1.655,,409.1e-3,154.7e-6,6.35e3,141.7e-6,141.7e-6
556,nom,67.5,1.673,,409.1e-3,153.8e-6,6.227e3,144.5e-6,144.5e-6
562,nom,67.5,1.691,,409.1e-3,152.8e-6,6.109e3,147.3e-6,147.3e-6
568,nom,67.5,1.709,,409.1e-3,151.7e-6,5.996e3,150.1e-6,150.1e-6
574,nom,67.5,1.727,,409.1e-3,150.4e-6,5.889e3,152.8e-6,152.8e-6
580,nom,67.5,1.745,,409.1e-3,149.1e-6,5.786e3,155.6e-6,155.6e-6
586,nom,67.5,1.764,,409.1e-3,147.7e-6,5.687e3,158.3e-6,158.3e-6
592,nom,67.5,1.782,,409.1e-3,146.1e-6,5.593e3,160.9e-6,160.9e-6
598,nom,67.5,1.8,,409.1e-3,144.5e-6,5.502e3,163.6e-6,163.6e-6
5,nom,121.2,0,,373.1e-3,3.59e-9,5.916e9,152.6e-12,152.1e-12
11,nom,121.2,18.18e-3,,373.1e-3,5.497e-9,3.854e9,234e-12,233.5e-12
17,nom,121.2,36.36e-3,,373.1e-3,8.402e-9,2.514e9,358.6e-12,358e-12
23,nom,121.2,54.55e-3,,373.1e-3,12.82e-9,1.642e9,548.7e-12,548.2e-12
29,nom,121.2,72.73e-3,,373.1e-3,19.5e-9,1.074e9,838.3e-12,837.7e-12
35,nom,121.2,90.91e-3,,373.1e-3,29.57e-9,704.4e6,1.278e-9,1.278e-9
41,nom,121.2,109.1e-3,,373.1e-3,44.69e-9,463.1e6,1.944e-9,1.943e-9
47,nom,121.2,127.3e-3,,373.1e-3,67.24e-9,305.4e6,2.948e-9,2.947e-9
53,nom,121.2,145.5e-3,,373.1e-3,100.7e-9,202.1e6,4.455e-9,4.454e-9
59,nom,121.2,163.6e-3,,373.1e-3,149.9e-9,134.3e6,6.704e-9,6.703e-9
65,nom,121.2,181.8e-3,,373.1e-3,221.8e-9,89.63e6,10.04e-9,10.04e-9
71,nom,121.2,200e-3,,373.1e-3,326.1e-9,60.14e6,14.96e-9,14.96e-9
77,nom,121.2,218.2e-3,,373.1e-3,475.9e-9,40.59e6,22.17e-9,22.17e-9
83,nom,121.2,236.4e-3,,373.1e-3,689.7e-9,27.56e6,32.66e-9,32.66e-9
89,nom,121.2,254.5e-3,,373.1e-3,991.8e-9,18.83e6,47.79e-9,47.79e-9
95,nom,121.2,272.7e-3,,373.1e-3,1.415e-6,12.96e6,69.45e-9,69.45e-9
101,nom,121.2,290.9e-3,,373.1e-3,1.999e-6,8.982e6,100.2e-9,100.2e-9
107,nom,121.2,309.1e-3,,373.1e-3,2.794e-6,6.276e6,143.4e-9,143.4e-9
113,nom,121.2,327.3e-3,,373.1e-3,3.853e-6,4.425e6,203.4e-9,203.4e-9
119,nom,121.2,345.5e-3,,373.1e-3,5.227e-6,3.153e6,285.4e-9,285.4e-9
125,nom,121.2,363.6e-3,,373.1e-3,6.957e-6,2.275e6,395.6e-9,395.6e-9
131,nom,121.2,381.8e-3,,373.1e-3,9.065e-6,1.665e6,540.7e-9,540.7e-9
137,nom,121.2,400e-3,,373.1e-3,11.54e-6,1.237e6,727.5e-9,727.5e-9
143,nom,121.2,418.2e-3,,373.1e-3,14.37e-6,935e3,962.6e-9,962.5e-9
149,nom,121.2,436.4e-3,,373.1e-3,17.47e-6,719.1e3,1.252e-6,1.252e-6
155,nom,121.2,454.5e-3,,373.1e-3,20.81e-6,562.7e3,1.599e-6,1.599e-6
161,nom,121.2,472.7e-3,,373.1e-3,24.3e-6,448e3,2.009e-6,2.009e-6
167,nom,121.2,490.9e-3,,373.1e-3,27.87e-6,362.4e3,2.483e-6,2.483e-6
173,nom,121.2,509.1e-3,,373.1e-3,31.48e-6,297.7e3,3.023e-6,3.023e-6
179,nom,121.2,527.3e-3,,373.1e-3,35.09e-6,248.1e3,3.628e-6,3.628e-6
185,nom,121.2,545.5e-3,,373.1e-3,38.65e-6,209.4e3,4.298e-6,4.298e-6
191,nom,121.2,563.6e-3,,373.1e-3,42.14e-6,178.8e3,5.033e-6,5.033e-6
197,nom,121.2,581.8e-3,,373.1e-3,45.56e-6,154.4e3,5.83e-6,5.83e-6
203,nom,121.2,600e-3,,373.1e-3,48.9e-6,134.6e3,6.689e-6,6.689e-6
209,nom,121.2,618.2e-3,,373.1e-3,52.15e-6,118.3e3,7.608e-6,7.608e-6
215,nom,121.2,636.4e-3,,373.1e-3,55.31e-6,104.8e3,8.584e-6,8.584e-6
221,nom,121.2,654.5e-3,,373.1e-3,58.39e-6,93.57e3,9.618e-6,9.618e-6
227,nom,121.2,672.7e-3,,373.1e-3,61.39e-6,84.06e3,10.71e-6,10.71e-6
233,nom,121.2,690.9e-3,,373.1e-3,64.32e-6,75.95e3,11.85e-6,11.85e-6
239,nom,121.2,709.1e-3,,373.1e-3,67.17e-6,68.99e3,13.04e-6,13.04e-6
245,nom,121.2,727.3e-3,,373.1e-3,69.95e-6,62.98e3,14.29e-6,14.29e-6
251,nom,121.2,745.5e-3,,373.1e-3,72.66e-6,57.74e3,15.59e-6,15.59e-6
257,nom,121.2,763.6e-3,,373.1e-3,75.3e-6,53.15e3,16.93e-6,16.93e-6
263,nom,121.2,781.8e-3,,373.1e-3,77.89e-6,49.11e3,18.32e-6,18.32e-6
269,nom,121.2,800e-3,,373.2e-3,80.4e-6,45.54e3,19.76e-6,19.76e-6
275,nom,121.2,818.2e-3,,373.2e-3,82.86e-6,42.36e3,21.25e-6,21.25e-6
281,nom,121.2,836.4e-3,,373.2e-3,85.25e-6,39.52e3,22.78e-6,22.78e-6
287,nom,121.2,854.5e-3,,373.2e-3,87.59e-6,36.97e3,24.35e-6,24.35e-6
293,nom,121.2,872.7e-3,,373.2e-3,89.86e-6,34.67e3,25.96e-6,25.96e-6
299,nom,121.2,890.9e-3,,373.2e-3,92.07e-6,32.59e3,27.61e-6,27.61e-6
305,nom,121.2,909.1e-3,,373.2e-3,94.22e-6,30.71e3,29.31e-6,29.31e-6
311,nom,121.2,927.3e-3,,373.2e-3,96.32e-6,29e3,31.04e-6,31.04e-6
317,nom,121.2,945.5e-3,,373.2e-3,98.35e-6,27.43e3,32.81e-6,32.81e-6
323,nom,121.2,963.6e-3,,373.2e-3,100.3e-6,26e3,34.61e-6,34.61e-6
329,nom,121.2,981.8e-3,,373.2e-3,102.2e-6,24.69e3,36.45e-6,36.45e-6
335,nom,121.2,1,,373.2e-3,104.1e-6,23.48e3,38.33e-6,38.33e-6
341,nom,121.2,1.018,,373.2e-3,105.9e-6,22.37e3,40.24e-6,40.24e-6
347,nom,121.2,1.036,,373.2e-3,107.6e-6,21.34e3,42.18e-6,42.18e-6
353,nom,121.2,1.055,,373.2e-3,109.3e-6,20.38e3,44.15e-6,44.15e-6
359,nom,121.2,1.073,,373.2e-3,110.9e-6,19.5e3,46.15e-6,46.15e-6
365,nom,121.2,1.091,,373.2e-3,112.5e-6,18.68e3,48.18e-6,48.18e-6
371,nom,121.2,1.109,,373.2e-3,114e-6,17.91e3,50.24e-6,50.24e-6
377,nom,121.2,1.127,,373.2e-3,115.5e-6,17.2e3,52.33e-6,52.33e-6
383,nom,121.2,1.145,,373.2e-3,116.9e-6,16.53e3,54.44e-6,54.44e-6
389,nom,121.2,1.164,,373.2e-3,118.2e-6,15.91e3,56.58e-6,56.58e-6
395,nom,121.2,1.182,,373.2e-3,119.5e-6,15.32e3,58.74e-6,58.74e-6
401,nom,121.2,1.2,,373.2e-3,120.7e-6,14.77e3,60.92e-6,60.92e-6
407,nom,121.2,1.218,,373.2e-3,121.8e-6,14.26e3,63.12e-6,63.12e-6
413,nom,121.2,1.236,,373.2e-3,122.9e-6,13.77e3,65.35e-6,65.35e-6
419,nom,121.2,1.255,,373.2e-3,124e-6,13.32e3,67.59e-6,67.59e-6
425,nom,121.2,1.273,,373.2e-3,125e-6,12.88e3,69.85e-6,69.85e-6
431,nom,121.2,1.291,,373.2e-3,125.9e-6,12.48e3,72.13e-6,72.13e-6
437,nom,121.2,1.309,,373.2e-3,126.7e-6,12.09e3,74.43e-6,74.43e-6
443,nom,121.2,1.327,,373.2e-3,127.5e-6,11.73e3,76.74e-6,76.74e-6
449,nom,121.2,1.345,,373.2e-3,128.2e-6,11.38e3,79.06e-6,79.06e-6
455,nom,121.2,1.364,,373.2e-3,128.9e-6,11.06e3,81.4e-6,81.4e-6
461,nom,121.2,1.382,,373.2e-3,129.5e-6,10.75e3,83.75e-6,83.75e-6
467,nom,121.2,1.4,,373.2e-3,130e-6,10.45e3,86.11e-6,86.11e-6
473,nom,121.2,1.418,,373.2e-3,130.5e-6,10.17e3,88.48e-6,88.48e-6
479,nom,121.2,1.436,,373.2e-3,130.9e-6,9.906e3,90.85e-6,90.85e-6
485,nom,121.2,1.455,,373.2e-3,131.2e-6,9.653e3,93.23e-6,93.23e-6
491,nom,121.2,1.473,,373.2e-3,131.4e-6,9.412e3,95.62e-6,95.62e-6
497,nom,121.2,1.491,,373.2e-3,131.6e-6,9.183e3,98.01e-6,98.01e-6
503,nom,121.2,1.509,,373.2e-3,131.6e-6,8.964e3,100.4e-6,100.4e-6
509,nom,121.2,1.527,,373.2e-3,131.6e-6,8.756e3,102.8e-6,102.8e-6
515,nom,121.2,1.545,,373.2e-3,131.5e-6,8.557e3,105.2e-6,105.2e-6
521,nom,121.2,1.564,,373.2e-3,131.3e-6,8.367e3,107.6e-6,107.6e-6
527,nom,121.2,1.582,,373.2e-3,131e-6,8.185e3,110e-6,110e-6
533,nom,121.2,1.6,,373.2e-3,130.6e-6,8.012e3,112.3e-6,112.3e-6
539,nom,121.2,1.618,,373.2e-3,130.1e-6,7.847e3,114.7e-6,114.7e-6
545,nom,121.2,1.636,,373.2e-3,129.5e-6,7.689e3,117.1e-6,117.1e-6
551,nom,121.2,1.655,,373.2e-3,128.8e-6,7.537e3,119.4e-6,119.4e-6
557,nom,121.2,1.673,,373.2e-3,128e-6,7.393e3,121.7e-6,121.7e-6
563,nom,121.2,1.691,,373.2e-3,127.2e-6,7.255e3,124.1e-6,124.1e-6
569,nom,121.2,1.709,,373.2e-3,126.2e-6,7.123e3,126.4e-6,126.4e-6
575,nom,121.2,1.727,,373.2e-3,125.2e-6,6.996e3,128.6e-6,128.6e-6
581,nom,121.2,1.745,,373.2e-3,124.1e-6,6.875e3,130.9e-6,130.9e-6
587,nom,121.2,1.764,,373.2e-3,123e-6,6.759e3,133.2e-6,133.2e-6
593,nom,121.2,1.782,,373.2e-3,121.8e-6,6.648e3,135.4e-6,135.4e-6
599,nom,121.2,1.8,,373.2e-3,120.5e-6,6.542e3,137.6e-6,137.6e-6
6,nom,175,0,,337.3e-3,13.67e-9,1.353e9,675.5e-12,665.1e-12
12,nom,175,18.18e-3,,337.3e-3,19.77e-9,931.8e6,976.2e-12,965.8e-12
18,nom,175,36.36e-3,,337.3e-3,28.53e-9,642.8e6,1.41e-9,1.4e-9
24,nom,175,54.55e-3,,337.3e-3,41.05e-9,444.2e6,2.036e-9,2.026e-9
30,nom,175,72.73e-3,,337.3e-3,58.89e-9,307.7e6,2.935e-9,2.925e-9
36,nom,175,90.91e-3,,337.3e-3,84.18e-9,213.7e6,4.223e-9,4.212e-9
42,nom,175,109.1e-3,,337.3e-3,119.9e-9,148.8e6,6.059e-9,6.049e-9
48,nom,175,127.3e-3,,337.3e-3,170e-9,103.9e6,8.669e-9,8.658e-9
54,nom,175,145.5e-3,,337.3e-3,240e-9,72.87e6,12.36e-9,12.35e-9
60,nom,175,163.6e-3,,337.3e-3,337.2e-9,51.28e6,17.56e-9,17.55e-9
66,nom,175,181.8e-3,,337.3e-3,471.6e-9,36.24e6,24.85e-9,24.84e-9
72,nom,175,200e-3,,337.3e-3,656.2e-9,25.71e6,35.01e-9,35e-9
78,nom,175,218.2e-3,,337.3e-3,908.5e-9,18.33e6,49.12e-9,49.11e-9
84,nom,175,236.4e-3,,337.3e-3,1.251e-6,13.12e6,68.59e-9,68.58e-9
90,nom,175,254.5e-3,,337.3e-3,1.712e-6,9.443e6,95.32e-9,95.31e-9
96,nom,175,272.7e-3,,337.3e-3,2.325e-6,6.831e6,131.8e-9,131.8e-9
102,nom,175,290.9e-3,,337.3e-3,3.13e-6,4.972e6,181e-9,181e-9
108,nom,175,309.1e-3,,337.3e-3,4.165e-6,3.644e6,247e-9,247e-9
114,nom,175,327.3e-3,,337.3e-3,5.467e-6,2.694e6,334.1e-9,334.1e-9
120,nom,175,345.5e-3,,337.3e-3,7.061e-6,2.011e6,447.6e-9,447.5e-9
126,nom,175,363.6e-3,,337.3e-3,8.958e-6,1.518e6,592.7e-9,592.7e-9
132,nom,175,381.8e-3,,337.3e-3,11.15e-6,1.161e6,775.1e-9,775.1e-9
138,nom,175,400e-3,,337.3e-3,13.6e-6,900.3e3,999.7e-9,999.7e-9
144,nom,175,418.2e-3,,337.3e-3,16.27e-6,708.1e3,1.271e-6,1.271e-6
150,nom,175,436.4e-3,,337.3e-3,19.11e-6,565.2e3,1.592e-6,1.592e-6
156,nom,175,454.5e-3,,337.3e-3,22.06e-6,457.6e3,1.967e-6,1.967e-6
162,nom,175,472.7e-3,,337.3e-3,25.05e-6,375.8e3,2.395e-6,2.395e-6
168,nom,175,490.9e-3,,337.3e-3,28.06e-6,312.8e3,2.878e-6,2.878e-6
174,nom,175,509.1e-3,,337.3e-3,31.03e-6,263.6e3,3.415e-6,3.415e-6
180,nom,175,527.3e-3,,337.3e-3,33.94e-6,224.7e3,4.006e-6,4.005e-6
186,nom,175,545.5e-3,,337.3e-3,36.79e-6,193.6e3,4.649e-6,4.649e-6
192,nom,175,563.6e-3,,337.3e-3,39.54e-6,168.5e3,5.343e-6,5.342e-6
198,nom,175,581.8e-3,,337.3e-3,42.21e-6,147.9e3,6.086e-6,6.086e-6
204,nom,175,600e-3,,337.3e-3,44.8e-6,130.9e3,6.877e-6,6.877e-6
210,nom,175,618.2e-3,,337.3e-3,47.31e-6,116.7e3,7.714e-6,7.714e-6
216,nom,175,636.4e-3,,337.3e-3,49.73e-6,104.7e3,8.596e-6,8.596e-6
222,nom,175,654.5e-3,,337.3e-3,52.09e-6,94.52e3,9.522e-6,9.522e-6
228,nom,175,672.7e-3,,337.3e-3,54.38e-6,85.8e3,10.49e-6,10.49e-6
234,nom,175,690.9e-3,,337.3e-3,56.61e-6,78.27e3,11.5e-6,11.5e-6
240,nom,175,709.1e-3,,337.3e-3,58.78e-6,71.73e3,12.55e-6,12.55e-6
246,nom,175,727.3e-3,,337.3e-3,60.9e-6,66e3,13.64e-6,13.64e-6
252,nom,175,745.5e-3,,337.3e-3,62.97e-6,60.97e3,14.76e-6,14.76e-6
258,nom,175,763.6e-3,,337.3e-3,65e-6,56.52e3,15.92e-6,15.92e-6
264,nom,175,781.8e-3,,337.3e-3,66.98e-6,52.56e3,17.12e-6,17.12e-6
270,nom,175,800e-3,,337.3e-3,68.92e-6,49.02e3,18.36e-6,18.36e-6
276,nom,175,818.2e-3,,337.3e-3,70.81e-6,45.85e3,19.63e-6,19.63e-6
282,nom,175,836.4e-3,,337.3e-3,72.66e-6,42.99e3,20.93e-6,20.93e-6
288,nom,175,854.5e-3,,337.3e-3,74.48e-6,40.41e3,22.27e-6,22.27e-6
294,nom,175,872.7e-3,,337.3e-3,76.25e-6,38.07e3,23.64e-6,23.64e-6
300,nom,175,890.9e-3,,337.3e-3,77.99e-6,35.94e3,25.04e-6,25.04e-6
306,nom,175,909.1e-3,,337.3e-3,79.68e-6,33.99e3,26.48e-6,26.48e-6
312,nom,175,927.3e-3,,337.3e-3,81.33e-6,32.21e3,27.94e-6,27.94e-6
318,nom,175,945.5e-3,,337.3e-3,82.95e-6,30.58e3,29.43e-6,29.43e-6
324,nom,175,963.6e-3,,337.3e-3,84.52e-6,29.07e3,30.96e-6,30.96e-6
330,nom,175,981.8e-3,,337.3e-3,86.06e-6,27.69e3,32.51e-6,32.51e-6
336,nom,175,1,,337.3e-3,87.55e-6,26.41e3,34.08e-6,34.08e-6
342,nom,175,1.018,,337.3e-3,89e-6,25.22e3,35.69e-6,35.69e-6
348,nom,175,1.036,,337.3e-3,90.42e-6,24.12e3,37.32e-6,37.32e-6
354,nom,175,1.055,,337.3e-3,91.79e-6,23.09e3,38.98e-6,38.98e-6
360,nom,175,1.073,,337.3e-3,93.12e-6,22.14e3,40.66e-6,40.66e-6
366,nom,175,1.091,,337.3e-3,94.41e-6,21.25e3,42.36e-6,42.36e-6
372,nom,175,1.109,,337.3e-3,95.66e-6,20.41e3,44.09e-6,44.09e-6
378,nom,175,1.127,,337.3e-3,96.86e-6,19.63e3,45.84e-6,45.84e-6
384,nom,175,1.145,,337.3e-3,98.03e-6,18.9e3,47.61e-6,47.61e-6
390,nom,175,1.164,,337.3e-3,99.15e-6,18.22e3,49.4e-6,49.4e-6
396,nom,175,1.182,,337.3e-3,100.2e-6,17.57e3,51.21e-6,51.21e-6
402,nom,175,1.2,,337.3e-3,101.3e-6,16.97e3,53.04e-6,53.04e-6
408,nom,175,1.218,,337.3e-3,102.2e-6,16.4e3,54.89e-6,54.89e-6
414,nom,175,1.236,,337.3e-3,103.2e-6,15.86e3,56.76e-6,56.76e-6
420,nom,175,1.255,,337.3e-3,104.1e-6,15.35e3,58.64e-6,58.64e-6
426,nom,175,1.273,,337.3e-3,104.9e-6,14.87e3,60.54e-6,60.54e-6
432,nom,175,1.291,,337.3e-3,105.7e-6,14.41e3,62.46e-6,62.46e-6
438,nom,175,1.309,,337.3e-3,106.5e-6,13.98e3,64.39e-6,64.39e-6
444,nom,175,1.327,,337.3e-3,107.2e-6,13.57e3,66.33e-6,66.33e-6
450,nom,175,1.345,,337.3e-3,107.8e-6,13.18e3,68.28e-6,68.28e-6
456,nom,175,1.364,,337.3e-3,108.4e-6,12.81e3,70.25e-6,70.25e-6
462,nom,175,1.382,,337.3e-3,108.9e-6,12.46e3,72.22e-6,72.22e-6
468,nom,175,1.4,,337.3e-3,109.4e-6,12.13e3,74.21e-6,74.21e-6
474,nom,175,1.418,,337.3e-3,109.8e-6,11.81e3,76.2e-6,76.2e-6
480,nom,175,1.436,,337.3e-3,110.1e-6,11.51e3,78.2e-6,78.2e-6
