Point,Corner,temperature,vgs,Pass/Fail,Vthn,gmn,Ron,Id,Ids
547,nom,27,1.655,,451.8e-3,465.5e-6,1.679e3,535.9e-6,535.9e-6
553,nom,27,1.673,,451.9e-3,464e-6,1.653e3,544.3e-6,544.3e-6
559,nom,27,1.691,,451.9e-3,462.4e-6,1.628e3,552.8e-6,552.8e-6
565,nom,27,1.709,,451.9e-3,460.8e-6,1.604e3,561.2e-6,561.2e-6
571,nom,27,1.727,,451.9e-3,459.2e-6,1.58e3,569.5e-6,569.5e-6
577,nom,27,1.745,,451.9e-3,457.5e-6,1.557e3,577.9e-6,577.9e-6
583,nom,27,1.764,,451.9e-3,455.7e-6,1.535e3,586.2e-6,586.2e-6
589,nom,27,1.782,,451.9e-3,453.9e-6,1.514e3,594.4e-6,594.4e-6
595,nom,27,1.8,,451.9e-3,452.1e-6,1.493e3,602.7e-6,602.7e-6
4,nom,67.5,0,,413.7e-3,18.31e-9,1.211e9,743.5e-12,743.4e-12
10,nom,67.5,18.18e-3,,413.7e-3,28.61e-9,773.8e6,1.163e-9,1.163e-9
16,nom,67.5,36.36e-3,,413.7e-3,44.66e-9,494.9e6,1.818e-9,1.818e-9
22,nom,67.5,54.55e-3,,413.7e-3,69.66e-9,316.8e6,2.841e-9,2.841e-9
28,nom,67.5,72.73e-3,,413.7e-3,108.5e-9,202.9e6,4.435e-9,4.435e-9
34,nom,67.5,90.91e-3,,413.7e-3,168.7e-9,130.1e6,6.915e-9,6.915e-9
40,nom,67.5,109.1e-3,,413.7e-3,261.8e-9,83.58e6,10.77e-9,10.77e-9
46,nom,67.5,127.3e-3,,413.7e-3,405.3e-9,53.76e6,16.74e-9,16.74e-9
52,nom,67.5,145.5e-3,,413.7e-3,625.6e-9,34.66e6,25.97e-9,25.97e-9
58,nom,67.5,163.6e-3,,413.7e-3,961.8e-9,22.4e6,40.19e-9,40.19e-9
64,nom,67.5,181.8e-3,,413.7e-3,1.472e-6,14.52e6,61.99e-9,61.99e-9
70,nom,67.5,200e-3,,413.7e-3,2.24e-6,9.447e6,95.27e-9,95.27e-9
76,nom,67.5,218.2e-3,,413.7e-3,3.386e-6,6.176e6,145.7e-9,145.7e-9
82,nom,67.5,236.4e-3,,413.7e-3,5.077e-6,4.06e6,221.7e-9,221.7e-9
88,nom,67.5,254.5e-3,,413.7e-3,7.539e-6,2.686e6,335e-9,335e-9
94,nom,67.5,272.7e-3,,413.7e-3,11.07e-6,1.792e6,502.3e-9,502.3e-9
100,nom,67.5,290.9e-3,,413.7e-3,16.04e-6,1.206e6,746.2e-9,746.2e-9
106,nom,67.5,309.1e-3,,413.7e-3,22.89e-6,820.5e3,1.097e-6,1.097e-6
112,nom,67.5,327.3e-3,,413.7e-3,32.1e-6,565.1e3,1.593e-6,1.593e-6
118,nom,67.5,345.5e-3,,413.7e-3,44.14e-6,394.5e3,2.281e-6,2.281e-6
124,nom,67.5,363.6e-3,,413.7e-3,59.35e-6,279.8e3,3.217e-6,3.217e-6
130,nom,67.5,381.8e-3,,413.7e-3,77.83e-6,201.8e3,4.459e-6,4.459e-6
136,nom,67.5,400e-3,,413.7e-3,99.33e-6,148.4e3,6.065e-6,6.065e-6
142,nom,67.5,418.2e-3,,413.7e-3,123.2e-6,111.3e3,8.084e-6,8.084e-6
148,nom,67.5,436.4e-3,,413.7e-3,148.5e-6,85.3e3,10.55e-6,10.55e-6
154,nom,67.5,454.5e-3,,413.7e-3,174e-6,66.76e3,13.48e-6,13.48e-6
160,nom,67.5,472.7e-3,,413.7e-3,198.9e-6,53.34e3,16.87e-6,16.87e-6
166,nom,67.5,490.9e-3,,413.7e-3,222.3e-6,43.47e3,20.7e-6,20.7e-6
172,nom,67.5,509.1e-3,,413.7e-3,243.9e-6,36.09e3,24.94e-6,24.94e-6
178,nom,67.5,527.3e-3,,413.7e-3,263.6e-6,30.45e3,29.55e-6,29.55e-6
184,nom,67.5,545.5e-3,,413.7e-3,281.3e-6,26.08e3,34.51e-6,34.51e-6
190,nom,67.5,563.6e-3,,413.7e-3,297.3e-6,22.63e3,39.77e-6,39.77e-6
196,nom,67.5,581.8e-3,,413.7e-3,311.7e-6,19.87e3,45.3e-6,45.3e-6
202,nom,67.5,600e-3,,413.7e-3,324.9e-6,17.62e3,51.08e-6,51.08e-6
208,nom,67.5,618.2e-3,,413.7e-3,336.8e-6,15.76e3,57.1e-6,57.1e-6
214,nom,67.5,636.4e-3,,413.7e-3,347.8e-6,14.21e3,63.32e-6,63.32e-6
220,nom,67.5,654.5e-3,,413.7e-3,357.9e-6,12.91e3,69.73e-6,69.73e-6
226,nom,67.5,672.7e-3,,413.7e-3,367.2e-6,11.79e3,76.31e-6,76.31e-6
232,nom,67.5,690.9e-3,,413.8e-3,375.7e-6,10.84e3,83.06e-6,83.06e-6
238,nom,67.5,709.1e-3,,413.8e-3,383.6e-6,10e3,89.96e-6,89.96e-6
244,nom,67.5,727.3e-3,,413.8e-3,390.8e-6,9.279e3,96.99e-6,96.99e-6
250,nom,67.5,745.5e-3,,413.8e-3,397.5e-6,8.642e3,104.1e-6,104.1e-6
256,nom,67.5,763.6e-3,,413.8e-3,403.6e-6,8.077e3,111.4e-6,111.4e-6
262,nom,67.5,781.8e-3,,413.8e-3,409.2e-6,7.575e3,118.8e-6,118.8e-6
268,nom,67.5,800e-3,,413.8e-3,414.4e-6,7.127e3,126.3e-6,126.3e-6
274,nom,67.5,818.2e-3,,413.8e-3,419e-6,6.724e3,133.9e-6,133.9e-6
280,nom,67.5,836.4e-3,,413.8e-3,423.3e-6,6.36e3,141.5e-6,141.5e-6
286,nom,67.5,854.5e-3,,413.8e-3,427.2e-6,6.031e3,149.2e-6,149.2e-6
292,nom,67.5,872.7e-3,,413.8e-3,430.7e-6,5.732e3,157e-6,157e-6
298,nom,67.5,890.9e-3,,413.8e-3,433.9e-6,5.459e3,164.9e-6,164.9e-6
304,nom,67.5,909.1e-3,,413.8e-3,436.7e-6,5.209e3,172.8e-6,172.8e-6
310,nom,67.5,927.3e-3,,413.8e-3,439.3e-6,4.98e3,180.7e-6,180.7e-6
316,nom,67.5,945.5e-3,,413.8e-3,441.6e-6,4.769e3,188.7e-6,188.7e-6
322,nom,67.5,963.6e-3,,413.8e-3,443.6e-6,4.574e3,196.8e-6,196.8e-6
328,nom,67.5,981.8e-3,,413.8e-3,445.5e-6,4.394e3,204.8e-6,204.8e-6
334,nom,67.5,1,,413.8e-3,447.1e-6,4.226e3,212.9e-6,212.9e-6
340,nom,67.5,1.018,,413.8e-3,448.5e-6,4.071e3,221.1e-6,221.1e-6
346,nom,67.5,1.036,,413.8e-3,449.7e-6,3.926e3,229.2e-6,229.2e-6
352,nom,67.5,1.055,,413.8e-3,450.7e-6,3.791e3,237.4e-6,237.4e-6
358,nom,67.5,1.073,,413.8e-3,451.6e-6,3.664e3,245.6e-6,245.6e-6
364,nom,67.5,1.091,,413.8e-3,452.3e-6,3.546e3,253.8e-6,253.8e-6
370,nom,67.5,1.109,,413.8e-3,452.9e-6,3.435e3,262e-6,262e-6
376,nom,67.5,1.127,,413.8e-3,453.4e-6,3.33e3,270.3e-6,270.3e-6
382,nom,67.5,1.145,,413.8e-3,453.8e-6,3.232e3,278.5e-6,278.5e-6
388,nom,67.5,1.164,,413.8e-3,454e-6,3.139e3,286.7e-6,286.7e-6
394,nom,67.5,1.182,,413.8e-3,454.1e-6,3.051e3,295e-6,295e-6
400,nom,67.5,1.2,,413.9e-3,454.2e-6,2.968e3,303.2e-6,303.2e-6
406,nom,67.5,1.218,,413.9e-3,454.1e-6,2.889e3,311.5e-6,311.5e-6
412,nom,67.5,1.236,,413.9e-3,454e-6,2.815e3,319.7e-6,319.7e-6
418,nom,67.5,1.255,,413.9e-3,453.7e-6,2.744e3,328e-6,328e-6
424,nom,67.5,1.273,,413.9e-3,453.4e-6,2.677e3,336.2e-6,336.2e-6
430,nom,67.5,1.291,,413.9e-3,453e-6,2.613e3,344.5e-6,344.5e-6
436,nom,67.5,1.309,,413.9e-3,452.6e-6,2.552e3,352.7e-6,352.7e-6
442,nom,67.5,1.327,,413.9e-3,452e-6,2.494e3,360.9e-6,360.9e-6
448,nom,67.5,1.345,,413.9e-3,451.4e-6,2.438e3,369.1e-6,369.1e-6
454,nom,67.5,1.364,,413.9e-3,450.8e-6,2.385e3,377.3e-6,377.3e-6
460,nom,67.5,1.382,,413.9e-3,450.1e-6,2.335e3,385.5e-6,385.5e-6
466,nom,67.5,1.4,,413.9e-3,449.3e-6,2.286e3,393.7e-6,393.7e-6
472,nom,67.5,1.418,,413.9e-3,448.5e-6,2.24e3,401.8e-6,401.8e-6
478,nom,67.5,1.436,,413.9e-3,447.6e-6,2.195e3,409.9e-6,409.9e-6
484,nom,67.5,1.455,,413.9e-3,446.6e-6,2.153e3,418.1e-6,418.1e-6
490,nom,67.5,1.473,,413.9e-3,445.6e-6,2.112e3,426.2e-6,426.2e-6
496,nom,67.5,1.491,,413.9e-3,444.6e-6,2.072e3,434.3e-6,434.3e-6
502,nom,67.5,1.509,,413.9e-3,443.5e-6,2.035e3,442.3e-6,442.3e-6
508,nom,67.5,1.527,,413.9e-3,442.3e-6,1.998e3,450.4e-6,450.4e-6
514,nom,67.5,1.545,,413.9e-3,441.1e-6,1.963e3,458.4e-6,458.4e-6
520,nom,67.5,1.564,,413.9e-3,439.9e-6,1.93e3,466.4e-6,466.4e-6
526,nom,67.5,1.582,,413.9e-3,438.6e-6,1.897e3,474.4e-6,474.4e-6
532,nom,67.5,1.6,,413.9e-3,437.2e-6,1.866e3,482.3e-6,482.3e-6
538,nom,67.5,1.618,,413.9e-3,435.8e-6,1.836e3,490.3e-6,490.3e-6
544,nom,67.5,1.636,,413.9e-3,434.3e-6,1.807e3,498.2e-6,498.2e-6
550,nom,67.5,1.655,,413.9e-3,432.8e-6,1.778e3,506e-6,506e-6
556,nom,67.5,1.673,,413.9e-3,431.3e-6,1.751e3,513.9e-6,513.9e-6
562,nom,67.5,1.691,,413.9e-3,429.7e-6,1.725e3,521.7e-6,521.7e-6
568,nom,67.5,1.709,,414e-3,428e-6,1.7e3,529.5e-6,529.5e-6
574,nom,67.5,1.727,,414e-3,426.3e-6,1.675e3,537.3e-6,537.3e-6
580,nom,67.5,1.745,,414e-3,424.5e-6,1.651e3,545e-6,545e-6
586,nom,67.5,1.764,,414e-3,422.7e-6,1.628e3,552.7e-6,552.7e-6
592,nom,67.5,1.782,,414e-3,420.8e-6,1.606e3,560.4e-6,560.4e-6
598,nom,67.5,1.8,,414e-3,418.8e-6,1.585e3,568e-6,568e-6
5,nom,121.2,0,,363.4e-3,115.3e-9,164.7e6,5.467e-9,5.466e-9
11,nom,121.2,18.18e-3,,363.4e-3,168.6e-9,112.3e6,8.017e-9,8.016e-9
17,nom,121.2,36.36e-3,,363.4e-3,246.2e-9,76.64e6,11.74e-9,11.74e-9
23,nom,121.2,54.55e-3,,363.4e-3,358.9e-9,52.38e6,17.18e-9,17.18e-9
29,nom,121.2,72.73e-3,,363.4e-3,521.9e-9,35.86e6,25.1e-9,25.1e-9
35,nom,121.2,90.91e-3,,363.4e-3,757e-9,24.59e6,36.6e-9,36.59e-9
41,nom,121.2,109.1e-3,,363.4e-3,1.095e-6,16.9e6,53.25e-9,53.24e-9
47,nom,121.2,127.3e-3,,363.4e-3,1.577e-6,11.65e6,77.27e-9,77.27e-9
53,nom,121.2,145.5e-3,,363.4e-3,2.262e-6,8.049e6,111.8e-9,111.8e-9
59,nom,121.2,163.6e-3,,363.4e-3,3.229e-6,5.582e6,161.2e-9,161.2e-9
65,nom,121.2,181.8e-3,,363.4e-3,4.583e-6,3.886e6,231.6e-9,231.6e-9
71,nom,121.2,200e-3,,363.4e-3,6.462e-6,2.719e6,331.1e-9,331.1e-9
77,nom,121.2,218.2e-3,,363.4e-3,9.044e-6,1.912e6,470.8e-9,470.8e-9
83,nom,121.2,236.4e-3,,363.4e-3,12.55e-6,1.352e6,665.5e-9,665.5e-9
89,nom,121.2,254.5e-3,,363.4e-3,17.26e-6,963.1e3,934.5e-9,934.5e-9
95,nom,121.2,272.7e-3,,363.4e-3,23.48e-6,691.1e3,1.302e-6,1.302e-6
101,nom,121.2,290.9e-3,,363.4e-3,31.55e-6,500.2e3,1.799e-6,1.799e-6
107,nom,121.2,309.1e-3,,363.4e-3,41.81e-6,365.5e3,2.463e-6,2.463e-6
113,nom,121.2,327.3e-3,,363.4e-3,54.54e-6,269.9e3,3.335e-6,3.335e-6
119,nom,121.2,345.5e-3,,363.4e-3,69.87e-6,201.7e3,4.461e-6,4.461e-6
125,nom,121.2,363.6e-3,,363.4e-3,87.72e-6,152.8e3,5.89e-6,5.89e-6
131,nom,121.2,381.8e-3,,363.4e-3,107.7e-6,117.4e3,7.664e-6,7.664e-6
137,nom,121.2,400e-3,,363.4e-3,129.3e-6,91.69e3,9.816e-6,9.816e-6
143,nom,121.2,418.2e-3,,363.4e-3,151.6e-6,72.77e3,12.37e-6,12.37e-6
149,nom,121.2,436.4e-3,,363.4e-3,173.8e-6,58.73e3,15.32e-6,15.32e-6
155,nom,121.2,454.5e-3,,363.4e-3,195.1e-6,48.18e3,18.68e-6,18.68e-6
161,nom,121.2,472.7e-3,,363.4e-3,215.1e-6,40.16e3,22.41e-6,22.41e-6
167,nom,121.2,490.9e-3,,363.4e-3,233.3e-6,33.98e3,26.48e-6,26.48e-6
173,nom,121.2,509.1e-3,,363.4e-3,249.6e-6,29.15e3,30.87e-6,30.87e-6
179,nom,121.2,527.3e-3,,363.4e-3,264.1e-6,25.32e3,35.54e-6,35.54e-6
185,nom,121.2,545.5e-3,,363.4e-3,277e-6,22.24e3,40.46e-6,40.46e-6
191,nom,121.2,563.6e-3,,363.4e-3,288.4e-6,19.74e3,45.6e-6,45.6e-6
197,nom,121.2,581.8e-3,,363.4e-3,298.6e-6,17.67e3,50.93e-6,50.93e-6
203,nom,121.2,600e-3,,363.4e-3,307.8e-6,15.95e3,56.44e-6,56.44e-6
209,nom,121.2,618.2e-3,,363.4e-3,316.1e-6,14.49e3,62.11e-6,62.11e-6
215,nom,121.2,636.4e-3,,363.4e-3,323.7e-6,13.25e3,67.92e-6,67.92e-6
221,nom,121.2,654.5e-3,,363.4e-3,330.8e-6,12.18e3,73.87e-6,73.87e-6
227,nom,121.2,672.7e-3,,363.5e-3,337.3e-6,11.26e3,79.93e-6,79.93e-6
233,nom,121.2,690.9e-3,,363.5e-3,343.3e-6,10.45e3,86.12e-6,86.12e-6
239,nom,121.2,709.1e-3,,363.5e-3,349e-6,9.74e3,92.41e-6,92.41e-6
245,nom,121.2,727.3e-3,,363.5e-3,354.3e-6,9.11e3,98.79e-6,98.79e-6
251,nom,121.2,745.5e-3,,363.5e-3,359.2e-6,8.549e3,105.3e-6,105.3e-6
257,nom,121.2,763.6e-3,,363.5e-3,363.9e-6,8.047e3,111.8e-6,111.8e-6
263,nom,121.2,781.8e-3,,363.5e-3,368.2e-6,7.596e3,118.5e-6,118.5e-6
269,nom,121.2,800e-3,,363.5e-3,372.2e-6,7.188e3,125.2e-6,125.2e-6
275,nom,121.2,818.2e-3,,363.5e-3,376e-6,6.818e3,132e-6,132e-6
281,nom,121.2,836.4e-3,,363.5e-3,379.5e-6,6.481e3,138.9e-6,138.9e-6
287,nom,121.2,854.5e-3,,363.5e-3,382.7e-6,6.173e3,145.8e-6,145.8e-6
293,nom,121.2,872.7e-3,,363.5e-3,385.7e-6,5.891e3,152.8e-6,152.8e-6
299,nom,121.2,890.9e-3,,363.5e-3,388.5e-6,5.632e3,159.8e-6,159.8e-6
305,nom,121.2,909.1e-3,,363.5e-3,391e-6,5.393e3,166.9e-6,166.9e-6
311,nom,121.2,927.3e-3,,363.5e-3,393.3e-6,5.172e3,174e-6,174e-6
317,nom,121.2,945.5e-3,,363.5e-3,395.5e-6,4.968e3,181.2e-6,181.2e-6
323,nom,121.2,963.6e-3,,363.5e-3,397.4e-6,4.778e3,188.4e-6,188.4e-6
329,nom,121.2,981.8e-3,,363.5e-3,399.2e-6,4.601e3,195.6e-6,195.6e-6
335,nom,121.2,1,,363.5e-3,400.7e-6,4.436e3,202.9e-6,202.9e-6
341,nom,121.2,1.018,,363.5e-3,402.2e-6,4.283e3,210.2e-6,210.2e-6
347,nom,121.2,1.036,,363.5e-3,403.4e-6,4.138e3,217.5e-6,217.5e-6
353,nom,121.2,1.055,,363.5e-3,404.5e-6,4.003e3,224.8e-6,224.8e-6
359,nom,121.2,1.073,,363.5e-3,405.5e-6,3.877e3,232.2e-6,232.2e-6
365,nom,121.2,1.091,,363.5e-3,406.4e-6,3.757e3,239.5e-6,239.5e-6
371,nom,121.2,1.109,,363.5e-3,407.1e-6,3.645e3,246.9e-6,246.9e-6
377,nom,121.2,1.127,,363.5e-3,407.7e-6,3.539e3,254.3e-6,254.3e-6
383,nom,121.2,1.145,,363.5e-3,408.2e-6,3.439e3,261.7e-6,261.7e-6
389,nom,121.2,1.164,,363.5e-3,408.6e-6,3.344e3,269.1e-6,269.1e-6
395,nom,121.2,1.182,,363.5e-3,408.8e-6,3.254e3,276.6e-6,276.6e-6
401,nom,121.2,1.2,,363.5e-3,409e-6,3.169e3,284e-6,284e-6
407,nom,121.2,1.218,,363.5e-3,409.1e-6,3.088e3,291.4e-6,291.4e-6
413,nom,121.2,1.236,,363.6e-3,409.1e-6,3.011e3,298.9e-6,298.9e-6
419,nom,121.2,1.255,,363.6e-3,409e-6,2.938e3,306.3e-6,306.3e-6
425,nom,121.2,1.273,,363.6e-3,408.9e-6,2.869e3,313.7e-6,313.7e-6
431,nom,121.2,1.291,,363.6e-3,408.6e-6,2.803e3,321.1e-6,321.1e-6
437,nom,121.2,1.309,,363.6e-3,408.3e-6,2.739e3,328.6e-6,328.6e-6
443,nom,121.2,1.327,,363.6e-3,407.9e-6,2.679e3,336e-6,336e-6
449,nom,121.2,1.345,,363.6e-3,407.5e-6,2.621e3,343.4e-6,343.4e-6
455,nom,121.2,1.364,,363.6e-3,406.9e-6,2.566e3,350.8e-6,350.8e-6
461,nom,121.2,1.382,,363.6e-3,406.3e-6,2.513e3,358.2e-6,358.2e-6
467,nom,121.2,1.4,,363.6e-3,405.7e-6,2.462e3,365.5e-6,365.5e-6
473,nom,121.2,1.418,,363.6e-3,405e-6,2.414e3,372.9e-6,372.9e-6
479,nom,121.2,1.436,,363.6e-3,404.2e-6,2.367e3,380.2e-6,380.2e-6
485,nom,121.2,1.455,,363.6e-3,403.3e-6,2.322e3,387.6e-6,387.6e-6
491,nom,121.2,1.473,,363.6e-3,402.4e-6,2.279e3,394.9e-6,394.9e-6
497,nom,121.2,1.491,,363.6e-3,401.4e-6,2.238e3,402.2e-6,402.2e-6
503,nom,121.2,1.509,,363.6e-3,400.4e-6,2.198e3,409.5e-6,409.5e-6
509,nom,121.2,1.527,,363.6e-3,399.3e-6,2.16e3,416.7e-6,416.7e-6
515,nom,121.2,1.545,,363.6e-3,398.2e-6,2.123e3,424e-6,424e-6
521,nom,121.2,1.564,,363.6e-3,397e-6,2.087e3,431.2e-6,431.2e-6
527,nom,121.2,1.582,,363.6e-3,395.7e-6,2.053e3,438.4e-6,438.4e-6
533,nom,121.2,1.6,,363.6e-3,394.4e-6,2.02e3,445.6e-6,445.6e-6
539,nom,121.2,1.618,,363.6e-3,393e-6,1.988e3,452.7e-6,452.7e-6
545,nom,121.2,1.636,,363.6e-3,391.6e-6,1.957e3,459.8e-6,459.8e-6
551,nom,121.2,1.655,,363.6e-3,390.1e-6,1.927e3,466.9e-6,466.9e-6
557,nom,121.2,1.673,,363.6e-3,388.5e-6,1.899e3,474e-6,474e-6
563,nom,121.2,1.691,,363.6e-3,386.9e-6,1.871e3,481.1e-6,481.1e-6
569,nom,121.2,1.709,,363.6e-3,385.2e-6,1.844e3,488.1e-6,488.1e-6
575,nom,121.2,1.727,,363.6e-3,383.5e-6,1.818e3,495.1e-6,495.1e-6
581,nom,121.2,1.745,,363.6e-3,381.6e-6,1.793e3,502e-6,502e-6
587,nom,121.2,1.764,,363.7e-3,379.8e-6,1.768e3,508.9e-6,508.9e-6
593,nom,121.2,1.782,,363.7e-3,377.8e-6,1.745e3,515.8e-6,515.8e-6
599,nom,121.2,1.8,,363.7e-3,375.8e-6,1.722e3,522.6e-6,522.6e-6
6,nom,175,0,,313.1e-3,447.9e-9,36.75e6,24.5e-9,24.49e-9
12,nom,175,18.18e-3,,313.1e-3,621.3e-9,26.37e6,34.13e-9,34.12e-9
18,nom,175,36.36e-3,,313.1e-3,859.9e-9,18.96e6,47.48e-9,47.47e-9
24,nom,175,54.55e-3,,313.1e-3,1.187e-6,13.65e6,65.94e-9,65.93e-9
30,nom,175,72.73e-3,,313.1e-3,1.634e-6,9.851e6,91.37e-9,91.36e-9
36,nom,175,90.91e-3,,313.1e-3,2.241e-6,7.125e6,126.3e-9,126.3e-9
42,nom,175,109.1e-3,,313.1e-3,3.063e-6,5.168e6,174.2e-9,174.2e-9
48,nom,175,127.3e-3,,313.1e-3,4.169e-6,3.759e6,239.4e-9,239.4e-9
54,nom,175,145.5e-3,,313.1e-3,5.647e-6,2.744e6,328e-9,328e-9
60,nom,175,163.6e-3,,313.1e-3,7.611e-6,2.01e6,447.7e-9,447.7e-9
66,nom,175,181.8e-3,,313.1e-3,10.2e-6,1.479e6,608.6e-9,608.5e-9
72,nom,175,200e-3,,313.1e-3,13.58e-6,1.093e6,823.4e-9,823.4e-9
78,nom,175,218.2e-3,,313.1e-3,17.96e-6,811.9e3,1.108e-6,1.108e-6
84,nom,175,236.4e-3,,313.1e-3,23.57e-6,606.5e3,1.484e-6,1.484e-6
90,nom,175,254.5e-3,,313.1e-3,30.65e-6,455.9e3,1.974e-6,1.974e-6
96,nom,175,272.7e-3,,313.1e-3,39.45e-6,345e3,2.609e-6,2.609e-6
102,nom,175,290.9e-3,,313.1e-3,50.17e-6,263.1e3,3.42e-6,3.42e-6
108,nom,175,309.1e-3,,313.1e-3,62.95e-6,202.5e3,4.445e-6,4.445e-6
114,nom,175,327.3e-3,,313.1e-3,77.77e-6,157.3e3,5.722e-6,5.721e-6
120,nom,175,345.5e-3,,313.1e-3,94.45e-6,123.6e3,7.284e-6,7.284e-6
126,nom,175,363.6e-3,,313.1e-3,112.6e-6,98.21e3,9.164e-6,9.164e-6
132,nom,175,381.8e-3,,313.1e-3,131.7e-6,79.06e3,11.38e-6,11.38e-6
138,nom,175,400e-3,,313.1e-3,151.2e-6,64.49e3,13.96e-6,13.96e-6
144,nom,175,418.2e-3,,313.1e-3,170.3e-6,53.32e3,16.88e-6,16.88e-6
150,nom,175,436.4e-3,,313.1e-3,188.6e-6,44.68e3,20.14e-6,20.14e-6
156,nom,175,454.5e-3,,313.1e-3,205.6e-6,37.93e3,23.73e-6,23.73e-6
162,nom,175,472.7e-3,,313.1e-3,221.1e-6,32.6e3,27.61e-6,27.61e-6
168,nom,175,490.9e-3,,313.1e-3,234.9e-6,28.35e3,31.75e-6,31.75e-6
174,nom,175,509.1e-3,,313.1e-3,247.1e-6,24.91e3,36.13e-6,36.13e-6
180,nom,175,527.3e-3,,313.1e-3,257.8e-6,22.1e3,40.72e-6,40.72e-6
186,nom,175,545.5e-3,,313.1e-3,267.2e-6,19.78e3,45.49e-6,45.49e-6
192,nom,175,563.6e-3,,313.1e-3,275.4e-6,17.85e3,50.42e-6,50.42e-6
198,nom,175,581.8e-3,,313.1e-3,282.7e-6,16.22e3,55.49e-6,55.49e-6
204,nom,175,600e-3,,313.1e-3,289.2e-6,14.83e3,60.69e-6,60.69e-6
210,nom,175,618.2e-3,,313.1e-3,295.1e-6,13.64e3,66e-6,66e-6
216,nom,175,636.4e-3,,313.1e-3,300.4e-6,12.6e3,71.41e-6,71.41e-6
222,nom,175,654.5e-3,,313.2e-3,305.3e-6,11.7e3,76.91e-6,76.91e-6
228,nom,175,672.7e-3,,313.2e-3,309.9e-6,10.91e3,82.5e-6,82.5e-6
234,nom,175,690.9e-3,,313.2e-3,314.2e-6,10.21e3,88.17e-6,88.17e-6
240,nom,175,709.1e-3,,313.2e-3,318.2e-6,9.584e3,93.91e-6,93.91e-6
246,nom,175,727.3e-3,,313.2e-3,322e-6,9.025e3,99.72e-6,99.72e-6
252,nom,175,745.5e-3,,313.2e-3,325.5e-6,8.522e3,105.6e-6,105.6e-6
258,nom,175,763.6e-3,,313.2e-3,328.9e-6,8.068e3,111.6e-6,111.6e-6
264,nom,175,781.8e-3,,313.2e-3,332.1e-6,7.656e3,117.6e-6,117.6e-6
270,nom,175,800e-3,,313.2e-3,335.2e-6,7.281e3,123.6e-6,123.6e-6
276,nom,175,818.2e-3,,313.2e-3,338e-6,6.938e3,129.7e-6,129.7e-6
282,nom,175,836.4e-3,,313.2e-3,340.7e-6,6.623e3,135.9e-6,135.9e-6
288,nom,175,854.5e-3,,313.2e-3,343.3e-6,6.333e3,142.1e-6,142.1e-6
294,nom,175,872.7e-3,,313.2e-3,345.7e-6,6.066e3,148.4e-6,148.4e-6
300,nom,175,890.9e-3,,313.2e-3,347.9e-6,5.819e3,154.7e-6,154.7e-6
306,nom,175,909.1e-3,,313.2e-3,350e-6,5.59e3,161e-6,161e-6
312,nom,175,927.3e-3,,313.2e-3,351.9e-6,5.377e3,167.4e-6,167.4e-6
318,nom,175,945.5e-3,,313.2e-3,353.7e-6,5.179e3,173.8e-6,173.8e-6
324,nom,175,963.6e-3,,313.2e-3,355.3e-6,4.994e3,180.2e-6,180.2e-6
330,nom,175,981.8e-3,,313.2e-3,356.9e-6,4.821e3,186.7e-6,186.7e-6
336,nom,175,1,,313.2e-3,358.3e-6,4.659e3,193.2e-6,193.2e-6
342,nom,175,1.018,,313.2e-3,359.5e-6,4.507e3,199.7e-6,199.7e-6
348,nom,175,1.036,,313.2e-3,360.7e-6,4.364e3,206.2e-6,206.2e-6
354,nom,175,1.055,,313.2e-3,361.7e-6,4.229e3,212.8e-6,212.8e-6
360,nom,175,1.073,,313.2e-3,362.6e-6,4.102e3,219.4e-6,219.4e-6
366,nom,175,1.091,,313.2e-3,363.4e-6,3.983e3,226e-6,226e-6
372,nom,175,1.109,,313.2e-3,364.1e-6,3.87e3,232.6e-6,232.6e-6
378,nom,175,1.127,,313.2e-3,364.8e-6,3.763e3,239.2e-6,239.2e-6
384,nom,175,1.145,,313.2e-3,365.3e-6,3.661e3,245.8e-6,245.8e-6
390,nom,175,1.164,,313.2e-3,365.7e-6,3.565e3,252.5e-6,252.5e-6
396,nom,175,1.182,,313.2e-3,366e-6,3.473e3,259.1e-6,259.1e-6
402,nom,175,1.2,,313.2e-3,366.2e-6,3.386e3,265.8e-6,265.8e-6
408,nom,175,1.218,,313.2e-3,366.4e-6,3.304e3,272.4e-6,272.4e-6
414,nom,175,1.236,,313.2e-3,366.5e-6,3.225e3,279.1e-6,279.1e-6
420,nom,175,1.255,,313.3e-3,366.4e-6,3.15e3,285.7e-6,285.7e-6
426,nom,175,1.273,,313.3e-3,366.4e-6,3.078e3,292.4e-6,292.4e-6
432,nom,175,1.291,,313.3e-3,366.2e-6,3.01e3,299e-6,299e-6
438,nom,175,1.309,,313.3e-3,366e-6,2.944e3,305.7e-6,305.7e-6
444,nom,175,1.327,,313.3e-3,365.7e-6,2.882e3,312.3e-6,312.3e-6
450,nom,175,1.345,,313.3e-3,365.3e-6,2.822e3,319e-6,319e-6
456,nom,175,1.364,,313.3e-3,364.8e-6,2.764e3,325.6e-6,325.6e-6
462,nom,175,1.382,,313.3e-3,364.3e-6,2.709e3,332.2e-6,332.2e-6
468,nom,175,1.4,,313.3e-3,363.7e-6,2.656e3,338.8e-6,338.8e-6
474,nom,175,1.418,,313.3e-3,363.1e-6,2.605e3,345.4e-6,345.4e-6
