Point,Corner,temperature,vgs,Pass/Fail,Vthn,gmn,Ron,Id,Ids
2,nom,-40,0,,488.2e-3,1.486e-12,24.19e12,37.21e-15,37.21e-15
8,nom,-40,18.18e-3,,488.2e-3,3.071e-12,11.7e12,76.91e-15,76.91e-15
14,nom,-40,36.36e-3,,488.2e-3,6.348e-12,5.661e12,159e-15,159e-15
20,nom,-40,54.55e-3,,488.2e-3,13.12e-12,2.739e12,328.5e-15,328.5e-15
26,nom,-40,72.73e-3,,488.2e-3,27.1e-12,1.326e12,678.9e-15,678.9e-15
32,nom,-40,90.91e-3,,488.2e-3,55.97e-12,641.7e9,1.403e-12,1.403e-12
38,nom,-40,109.1e-3,,488.2e-3,115.5e-12,310.7e9,2.897e-12,2.897e-12
44,nom,-40,127.3e-3,,488.2e-3,238.3e-12,150.5e9,5.981e-12,5.981e-12
50,nom,-40,145.5e-3,,488.2e-3,491.2e-12,72.94e9,12.34e-12,12.34e-12
56,nom,-40,163.6e-3,,488.2e-3,1.011e-9,35.39e9,25.43e-12,25.43e-12
62,nom,-40,181.8e-3,,488.2e-3,2.075e-9,17.19e9,52.34e-12,52.34e-12
68,nom,-40,200e-3,,488.2e-3,4.248e-9,8.372e9,107.5e-12,107.5e-12
74,nom,-40,218.2e-3,,488.2e-3,8.653e-9,4.088e9,220.1e-12,220.1e-12
80,nom,-40,236.4e-3,,488.2e-3,17.51e-9,2.006e9,448.7e-12,448.7e-12
86,nom,-40,254.5e-3,,488.2e-3,35.08e-9,990.3e6,908.8e-12,908.8e-12
92,nom,-40,272.7e-3,,488.2e-3,69.33e-9,493.4e6,1.824e-9,1.824e-9
98,nom,-40,290.9e-3,,488.2e-3,134.5e-9,248.9e6,3.615e-9,3.615e-9
104,nom,-40,309.1e-3,,488.2e-3,254.7e-9,127.7e6,7.045e-9,7.045e-9
110,nom,-40,327.3e-3,,488.2e-3,467.8e-9,66.99e6,13.44e-9,13.44e-9
116,nom,-40,345.5e-3,,488.2e-3,829.6e-9,36.07e6,24.95e-9,24.95e-9
122,nom,-40,363.6e-3,,488.2e-3,1.417e-6,20.02e6,44.96e-9,44.96e-9
128,nom,-40,381.8e-3,,488.2e-3,2.33e-6,11.47e6,78.44e-9,78.44e-9
134,nom,-40,400e-3,,488.2e-3,3.703e-6,6.794e6,132.5e-9,132.5e-9
140,nom,-40,418.2e-3,,488.2e-3,5.705e-6,4.15e6,216.9e-9,216.9e-9
146,nom,-40,436.4e-3,,488.2e-3,8.547e-6,2.609e6,345e-9,345e-9
152,nom,-40,454.5e-3,,488.2e-3,12.46e-6,1.685e6,534.2e-9,534.2e-9
158,nom,-40,472.7e-3,,488.2e-3,17.68e-6,1.117e6,806.1e-9,806.1e-9
164,nom,-40,490.9e-3,,488.2e-3,24.34e-6,759e3,1.186e-6,1.186e-6
170,nom,-40,509.1e-3,,488.2e-3,32.5e-6,529.3e3,1.7e-6,1.7e-6
176,nom,-40,527.3e-3,,488.2e-3,42.02e-6,378.8e3,2.376e-6,2.376e-6
182,nom,-40,545.5e-3,,488.2e-3,52.67e-6,278.2e3,3.235e-6,3.235e-6
188,nom,-40,563.6e-3,,488.2e-3,64.1e-6,209.5e3,4.295e-6,4.295e-6
194,nom,-40,581.8e-3,,488.2e-3,75.97e-6,161.6e3,5.568e-6,5.568e-6
200,nom,-40,600e-3,,488.2e-3,87.96e-6,127.5e3,7.058e-6,7.058e-6
206,nom,-40,618.2e-3,,488.2e-3,99.83e-6,102.7e3,8.765e-6,8.765e-6
212,nom,-40,636.4e-3,,488.2e-3,111.4e-6,84.23e3,10.69e-6,10.69e-6
218,nom,-40,654.5e-3,,488.2e-3,122.6e-6,70.25e3,12.81e-6,12.81e-6
224,nom,-40,672.7e-3,,488.2e-3,133.2e-6,59.46e3,15.14e-6,15.14e-6
230,nom,-40,690.9e-3,,488.2e-3,143.4e-6,50.98e3,17.65e-6,17.65e-6
236,nom,-40,709.1e-3,,488.2e-3,153.1e-6,44.23e3,20.35e-6,20.35e-6
242,nom,-40,727.3e-3,,488.2e-3,162.3e-6,38.77e3,23.21e-6,23.21e-6
248,nom,-40,745.5e-3,,488.2e-3,171e-6,34.29e3,26.24e-6,26.24e-6
254,nom,-40,763.6e-3,,488.2e-3,179.3e-6,30.58e3,29.43e-6,29.43e-6
260,nom,-40,781.8e-3,,488.2e-3,187.2e-6,27.47e3,32.76e-6,32.76e-6
266,nom,-40,800e-3,,488.2e-3,194.6e-6,24.84e3,36.23e-6,36.23e-6
272,nom,-40,818.2e-3,,488.2e-3,201.7e-6,22.6e3,39.83e-6,39.83e-6
278,nom,-40,836.4e-3,,488.2e-3,208.4e-6,20.66e3,43.56e-6,43.56e-6
284,nom,-40,854.5e-3,,488.2e-3,214.7e-6,18.99e3,47.4e-6,47.4e-6
290,nom,-40,872.7e-3,,488.2e-3,220.7e-6,17.52e3,51.36e-6,51.36e-6
296,nom,-40,890.9e-3,,488.2e-3,226.4e-6,16.24e3,55.42e-6,55.42e-6
302,nom,-40,909.1e-3,,488.2e-3,231.7e-6,15.11e3,59.58e-6,59.58e-6
308,nom,-40,927.3e-3,,488.2e-3,236.8e-6,14.1e3,63.84e-6,63.84e-6
314,nom,-40,945.5e-3,,488.2e-3,241.5e-6,13.2e3,68.18e-6,68.18e-6
320,nom,-40,963.6e-3,,488.2e-3,246e-6,12.39e3,72.61e-6,72.61e-6
326,nom,-40,981.8e-3,,488.2e-3,250.2e-6,11.67e3,77.12e-6,77.12e-6
332,nom,-40,1,,488.2e-3,254.2e-6,11.02e3,81.7e-6,81.7e-6
338,nom,-40,1.018,,488.2e-3,257.9e-6,10.42e3,86.36e-6,86.36e-6
344,nom,-40,1.036,,488.2e-3,261.3e-6,9.882e3,91.07e-6,91.07e-6
350,nom,-40,1.055,,488.2e-3,264.6e-6,9.39e3,95.85e-6,95.85e-6
356,nom,-40,1.073,,488.2e-3,267.6e-6,8.939e3,100.7e-6,100.7e-6
362,nom,-40,1.091,,488.2e-3,270.3e-6,8.525e3,105.6e-6,105.6e-6
368,nom,-40,1.109,,488.3e-3,272.9e-6,8.144e3,110.5e-6,110.5e-6
374,nom,-40,1.127,,488.3e-3,275.3e-6,7.793e3,115.5e-6,115.5e-6
380,nom,-40,1.145,,488.3e-3,277.4e-6,7.468e3,120.5e-6,120.5e-6
386,nom,-40,1.164,,488.3e-3,279.4e-6,7.167e3,125.6e-6,125.6e-6
392,nom,-40,1.182,,488.3e-3,281.2e-6,6.888e3,130.7e-6,130.7e-6
398,nom,-40,1.2,,488.3e-3,282.9e-6,6.628e3,135.8e-6,135.8e-6
404,nom,-40,1.218,,488.3e-3,284.3e-6,6.386e3,140.9e-6,140.9e-6
410,nom,-40,1.236,,488.3e-3,285.6e-6,6.16e3,146.1e-6,146.1e-6
416,nom,-40,1.255,,488.3e-3,286.7e-6,5.948e3,151.3e-6,151.3e-6
422,nom,-40,1.273,,488.3e-3,287.7e-6,5.75e3,156.5e-6,156.5e-6
428,nom,-40,1.291,,488.3e-3,288.6e-6,5.564e3,161.8e-6,161.8e-6
434,nom,-40,1.309,,488.3e-3,289.2e-6,5.389e3,167e-6,167e-6
440,nom,-40,1.327,,488.3e-3,289.8e-6,5.224e3,172.3e-6,172.3e-6
446,nom,-40,1.345,,488.3e-3,290.2e-6,5.069e3,177.5e-6,177.5e-6
452,nom,-40,1.364,,488.3e-3,290.5e-6,4.923e3,182.8e-6,182.8e-6
458,nom,-40,1.382,,488.3e-3,290.7e-6,4.785e3,188.1e-6,188.1e-6
464,nom,-40,1.4,,488.3e-3,290.7e-6,4.654e3,193.4e-6,193.4e-6
470,nom,-40,1.418,,488.3e-3,290.7e-6,4.53e3,198.7e-6,198.7e-6
476,nom,-40,1.436,,488.3e-3,290.5e-6,4.413e3,203.9e-6,203.9e-6
482,nom,-40,1.455,,488.3e-3,290.2e-6,4.302e3,209.2e-6,209.2e-6
488,nom,-40,1.473,,488.3e-3,289.8e-6,4.196e3,214.5e-6,214.5e-6
494,nom,-40,1.491,,488.3e-3,289.3e-6,4.096e3,219.7e-6,219.7e-6
500,nom,-40,1.509,,488.3e-3,288.7e-6,4e3,225e-6,225e-6
506,nom,-40,1.527,,488.3e-3,288e-6,3.909e3,230.2e-6,230.2e-6
512,nom,-40,1.545,,488.3e-3,287.2e-6,3.822e3,235.5e-6,235.5e-6
518,nom,-40,1.564,,488.3e-3,286.3e-6,3.74e3,240.7e-6,240.7e-6
524,nom,-40,1.582,,488.3e-3,285.3e-6,3.661e3,245.9e-6,245.9e-6
530,nom,-40,1.6,,488.3e-3,284.2e-6,3.585e3,251e-6,251e-6
536,nom,-40,1.618,,488.3e-3,283e-6,3.513e3,256.2e-6,256.2e-6
542,nom,-40,1.636,,488.3e-3,281.8e-6,3.444e3,261.3e-6,261.3e-6
548,nom,-40,1.655,,488.3e-3,280.4e-6,3.378e3,266.4e-6,266.4e-6
554,nom,-40,1.673,,488.3e-3,278.9e-6,3.315e3,271.5e-6,271.5e-6
560,nom,-40,1.691,,488.3e-3,277.4e-6,3.254e3,276.6e-6,276.6e-6
566,nom,-40,1.709,,488.3e-3,275.8e-6,3.196e3,281.6e-6,281.6e-6
572,nom,-40,1.727,,488.3e-3,274e-6,3.141e3,286.6e-6,286.6e-6
578,nom,-40,1.745,,488.3e-3,272.2e-6,3.087e3,291.5e-6,291.5e-6
584,nom,-40,1.764,,488.4e-3,270.3e-6,3.036e3,296.5e-6,296.5e-6
590,nom,-40,1.782,,488.4e-3,268.2e-6,2.986e3,301.4e-6,301.4e-6
596,nom,-40,1.8,,488.4e-3,266.1e-6,2.939e3,306.2e-6,306.2e-6
3,nom,13.75,0,,451.8e-3,63.12e-12,462.4e9,1.946e-12,1.946e-12
9,nom,13.75,18.18e-3,,451.8e-3,113.8e-12,256.4e9,3.51e-12,3.509e-12
15,nom,13.75,36.36e-3,,451.8e-3,205e-12,142.3e9,6.326e-12,6.326e-12
21,nom,13.75,54.55e-3,,451.8e-3,369.1e-12,78.95e9,11.4e-12,11.4e-12
27,nom,13.75,72.73e-3,,451.8e-3,664.1e-12,43.83e9,20.53e-12,20.53e-12
33,nom,13.75,90.91e-3,,451.8e-3,1.194e-9,24.35e9,36.96e-12,36.96e-12
39,nom,13.75,109.1e-3,,451.8e-3,2.143e-9,13.54e9,66.46e-12,66.46e-12
45,nom,13.75,127.3e-3,,451.8e-3,3.841e-9,7.539e9,119.4e-12,119.4e-12
51,nom,13.75,145.5e-3,,451.8e-3,6.867e-9,4.204e9,214.1e-12,214.1e-12
57,nom,13.75,163.6e-3,,451.8e-3,12.24e-9,2.349e9,383.1e-12,383.1e-12
63,nom,13.75,181.8e-3,,451.8e-3,21.71e-9,1.316e9,683.7e-12,683.7e-12
69,nom,13.75,200e-3,,451.8e-3,38.3e-9,740.6e6,1.215e-9,1.215e-9
75,nom,13.75,218.2e-3,,451.8e-3,67.05e-9,418.7e6,2.149e-9,2.149e-9
81,nom,13.75,236.4e-3,,451.8e-3,116.3e-9,238.3e6,3.777e-9,3.777e-9
87,nom,13.75,254.5e-3,,451.8e-3,199.3e-9,136.8e6,6.581e-9,6.581e-9
93,nom,13.75,272.7e-3,,451.8e-3,336.6e-9,79.29e6,11.35e-9,11.35e-9
99,nom,13.75,290.9e-3,,451.8e-3,559.2e-9,46.54e6,19.34e-9,19.34e-9
105,nom,13.75,309.1e-3,,451.8e-3,911.6e-9,27.72e6,32.47e-9,32.47e-9
111,nom,13.75,327.3e-3,,451.8e-3,1.456e-6,16.78e6,53.65e-9,53.65e-9
117,nom,13.75,345.5e-3,,451.8e-3,2.278e-6,10.33e6,87.1e-9,87.1e-9
123,nom,13.75,363.6e-3,,451.8e-3,3.484e-6,6.484e6,138.8e-9,138.8e-9
129,nom,13.75,381.8e-3,,451.8e-3,5.204e-6,4.149e6,216.9e-9,216.9e-9
135,nom,13.75,400e-3,,451.8e-3,7.575e-6,2.711e6,332e-9,332e-9
141,nom,13.75,418.2e-3,,451.8e-3,10.72e-6,1.811e6,497.1e-9,497.1e-9
147,nom,13.75,436.4e-3,,451.8e-3,14.74e-6,1.238e6,727.2e-9,727.2e-9
153,nom,13.75,454.5e-3,,451.8e-3,19.66e-6,866.6e3,1.039e-6,1.039e-6
159,nom,13.75,472.7e-3,,451.8e-3,25.47e-6,621.8e3,1.447e-6,1.447e-6
165,nom,13.75,490.9e-3,,451.8e-3,32.08e-6,457e3,1.97e-6,1.97e-6
171,nom,13.75,509.1e-3,,451.8e-3,39.36e-6,343.8e3,2.618e-6,2.618e-6
177,nom,13.75,527.3e-3,,451.8e-3,47.16e-6,264.4e3,3.404e-6,3.404e-6
183,nom,13.75,545.5e-3,,451.8e-3,55.29e-6,207.6e3,4.335e-6,4.335e-6
189,nom,13.75,563.6e-3,,451.8e-3,63.61e-6,166.2e3,5.415e-6,5.415e-6
195,nom,13.75,581.8e-3,,451.8e-3,71.96e-6,135.4e3,6.648e-6,6.648e-6
201,nom,13.75,600e-3,,451.8e-3,80.24e-6,112.1e3,8.031e-6,8.031e-6
207,nom,13.75,618.2e-3,,451.8e-3,88.37e-6,94.1e3,9.564e-6,9.564e-6
213,nom,13.75,636.4e-3,,451.8e-3,96.29e-6,80.05e3,11.24e-6,11.24e-6
219,nom,13.75,654.5e-3,,451.8e-3,104e-6,68.9e3,13.06e-6,13.06e-6
225,nom,13.75,672.7e-3,,451.8e-3,111.4e-6,59.92e3,15.02e-6,15.02e-6
231,nom,13.75,690.9e-3,,451.8e-3,118.5e-6,52.6e3,17.11e-6,17.11e-6
237,nom,13.75,709.1e-3,,451.8e-3,125.4e-6,46.57e3,19.33e-6,19.33e-6
243,nom,13.75,727.3e-3,,451.8e-3,131.9e-6,41.54e3,21.67e-6,21.67e-6
249,nom,13.75,745.5e-3,,451.8e-3,138.3e-6,37.31e3,24.12e-6,24.12e-6
255,nom,13.75,763.6e-3,,451.8e-3,144.3e-6,33.72e3,26.69e-6,26.69e-6
261,nom,13.75,781.8e-3,,451.8e-3,150.1e-6,30.65e3,29.36e-6,29.36e-6
267,nom,13.75,800e-3,,451.8e-3,155.7e-6,28e3,32.14e-6,32.14e-6
273,nom,13.75,818.2e-3,,451.8e-3,161e-6,25.7e3,35.02e-6,35.02e-6
279,nom,13.75,836.4e-3,,451.8e-3,166.1e-6,23.69e3,37.99e-6,37.99e-6
285,nom,13.75,854.5e-3,,451.8e-3,170.9e-6,21.92e3,41.06e-6,41.06e-6
291,nom,13.75,872.7e-3,,451.8e-3,175.6e-6,20.36e3,44.21e-6,44.21e-6
297,nom,13.75,890.9e-3,,451.8e-3,180e-6,18.97e3,47.44e-6,47.44e-6
303,nom,13.75,909.1e-3,,451.8e-3,184.3e-6,17.73e3,50.75e-6,50.75e-6
309,nom,13.75,927.3e-3,,451.8e-3,188.3e-6,16.63e3,54.13e-6,54.13e-6
315,nom,13.75,945.5e-3,,451.8e-3,192.2e-6,15.63e3,57.59e-6,57.59e-6
321,nom,13.75,963.6e-3,,451.8e-3,195.8e-6,14.73e3,61.12e-6,61.12e-6
327,nom,13.75,981.8e-3,,451.8e-3,199.3e-6,13.91e3,64.71e-6,64.71e-6
333,nom,13.75,1,,451.8e-3,202.6e-6,13.17e3,68.36e-6,68.36e-6
339,nom,13.75,1.018,,451.8e-3,205.8e-6,12.49e3,72.07e-6,72.07e-6
345,nom,13.75,1.036,,451.8e-3,208.7e-6,11.87e3,75.84e-6,75.84e-6
351,nom,13.75,1.055,,451.8e-3,211.5e-6,11.3e3,79.66e-6,79.66e-6
357,nom,13.75,1.073,,451.8e-3,214.2e-6,10.78e3,83.53e-6,83.53e-6
363,nom,13.75,1.091,,451.8e-3,216.7e-6,10.29e3,87.44e-6,87.44e-6
369,nom,13.75,1.109,,451.8e-3,219e-6,9.847e3,91.4e-6,91.4e-6
375,nom,13.75,1.127,,451.8e-3,221.2e-6,9.434e3,95.4e-6,95.4e-6
381,nom,13.75,1.145,,451.8e-3,223.2e-6,9.051e3,99.44e-6,99.44e-6
387,nom,13.75,1.164,,451.8e-3,225.1e-6,8.695e3,103.5e-6,103.5e-6
393,nom,13.75,1.182,,451.8e-3,226.9e-6,8.363e3,107.6e-6,107.6e-6
399,nom,13.75,1.2,,451.8e-3,228.5e-6,8.053e3,111.8e-6,111.8e-6
405,nom,13.75,1.218,,451.8e-3,230e-6,7.764e3,115.9e-6,115.9e-6
411,nom,13.75,1.236,,451.8e-3,231.4e-6,7.493e3,120.1e-6,120.1e-6
417,nom,13.75,1.255,,451.8e-3,232.6e-6,7.239e3,124.3e-6,124.3e-6
423,nom,13.75,1.273,,451.8e-3,233.7e-6,7e3,128.6e-6,128.6e-6
429,nom,13.75,1.291,,451.8e-3,234.7e-6,6.776e3,132.8e-6,132.8e-6
435,nom,13.75,1.309,,451.9e-3,235.6e-6,6.565e3,137.1e-6,137.1e-6
441,nom,13.75,1.327,,451.9e-3,236.4e-6,6.366e3,141.4e-6,141.4e-6
447,nom,13.75,1.345,,451.9e-3,237.1e-6,6.178e3,145.7e-6,145.7e-6
453,nom,13.75,1.364,,451.9e-3,237.6e-6,6e3,150e-6,150e-6
459,nom,13.75,1.382,,451.9e-3,238.1e-6,5.832e3,154.3e-6,154.3e-6
465,nom,13.75,1.4,,451.9e-3,238.4e-6,5.673e3,158.6e-6,158.6e-6
