time	V(Vrefp,Vref)	V(vdecap)	V(vref)	V(vrefp)	I(C_electrolytic)	I(C_l)	I(C_x7r)	I(I1)
7.053710937500002e-008	-1.942409e-001	1.399971e+000	1.400000e+000	1.205759e+000	0.000000e+000	-5.889203e-004	-4.849513e-004	1.074450e-003
7.063476562500002e-008	-2.539930e-001	1.399971e+000	1.400000e+000	1.146007e+000	0.000000e+000	-6.348037e-004	-6.343310e-004	1.269714e-003
7.073242187500002e-008	-3.177385e-001	1.399971e+000	1.400000e+000	1.082261e+000	0.000000e+000	-6.707037e-004	-7.936939e-004	1.464978e-003
7.083007812500003e-008	-3.844649e-001	1.399971e+000	1.400000e+000	1.015535e+000	-1.070486e-009	-6.991515e-004	-9.605089e-004	1.660241e-003
7.090734375000000e-008	-4.387987e-001	1.399971e+000	1.400000e+000	9.612013e-001	-1.241763e-009	-7.178099e-004	-1.096342e-003	1.814734e-003
7.091734375000002e-008	-4.459943e-001	1.399971e+000	1.400000e+000	9.540057e-001	0.000000e+000	-7.198159e-004	-1.114331e-003	1.834729e-003
7.093734375000004e-008	-4.604416e-001	1.399971e+000	1.400000e+000	9.395583e-001	0.000000e+000	-7.236873e-004	-1.150450e-003	1.874719e-003
7.095999999999996e-008	-4.768701e-001	1.399971e+000	1.400000e+000	9.231299e-001	0.000000e+000	-7.279174e-004	-1.191520e-003	1.920020e-003
7.097499999999997e-008	-4.878060e-001	1.399971e+000	1.400000e+000	9.121940e-001	0.000000e+000	-7.305703e-004	-1.218860e-003	1.950013e-003
7.098999999999999e-008	-4.987837e-001	1.399971e+000	1.400000e+000	9.012163e-001	0.000000e+000	-7.331185e-004	-1.246304e-003	1.980005e-003
7.100000000000000e-008	-5.061211e-001	1.399971e+000	1.400000e+000	8.938789e-001	0.000000e+000	-7.347700e-004	-1.264647e-003	2.000000e-003
7.100050000000000e-008	-5.064878e-001	1.399971e+000	1.400000e+000	8.935121e-001	0.000000e+000	-7.338531e-004	-1.265564e-003	2.000000e-003
7.100150000000000e-008	-5.072203e-001	1.399971e+000	1.400000e+000	8.927797e-001	0.000000e+000	-7.320221e-004	-1.267395e-003	2.000000e-003
7.100300000000000e-008	-5.083156e-001	1.399971e+000	1.400000e+000	8.916844e-001	0.000000e+000	-7.292838e-004	-1.270133e-003	2.000000e-003
7.100500000000001e-008	-5.097719e-001	1.399971e+000	1.400000e+000	8.902281e-001	0.000000e+000	-7.256431e-004	-1.273774e-003	2.000000e-003
7.100520000000000e-008	-5.099158e-001	1.399971e+000	1.400000e+000	8.900841e-001	-3.178914e-007	-7.212842e-004	-1.274135e-003	1.996001e-003
7.100560000000000e-008	-5.102012e-001	1.399971e+000	1.400000e+000	8.897988e-001	-4.371007e-007	-7.125729e-004	-1.274849e-003	1.988003e-003
7.100640000000000e-008	-5.107590e-001	1.399971e+000	1.400000e+000	8.892410e-001	-2.980232e-007	-6.951822e-004	-1.276243e-003	1.972007e-003
7.100800000000001e-008	-5.118228e-001	1.399971e+000	1.400000e+000	8.881772e-001	-1.490116e-007	-6.605307e-004	-1.278902e-003	1.940015e-003
7.101120000000001e-008	-5.137441e-001	1.399971e+000	1.400000e+000	8.862559e-001	-7.450581e-008	-5.917436e-004	-1.283705e-003	1.876031e-003
7.101760000000001e-008	-5.167732e-001	1.399971e+000	1.400000e+000	8.832268e-001	-3.725290e-008	-4.562026e-004	-1.291278e-003	1.748063e-003
7.103040000000003e-008	-5.196733e-001	1.399971e+000	1.400000e+000	8.803267e-001	-1.862645e-008	-1.930166e-004	-1.298527e-003	1.492127e-003
7.105600000000006e-008	-5.138007e-001	1.399971e+000	1.400000e+000	8.861993e-001	-8.619104e-009	3.041739e-004	-1.283846e-003	9.802550e-004
7.110500000000000e-008	-4.823218e-001	1.399971e+000	1.400000e+000	9.176782e-001	0.000000e+000	1.205232e-003	-1.205148e-003	5.000000e-007
7.113929999999995e-008	-4.432524e-001	1.399971e+000	1.400000e+000	9.567476e-001	0.000000e+000	1.107558e-003	-1.107474e-003	5.000000e-007
7.117849999999990e-008	-4.032384e-001	1.399971e+000	1.400000e+000	9.967616e-001	0.000000e+000	1.007523e-003	-1.007438e-003	5.000000e-007
7.125689999999980e-008	-3.336784e-001	1.399971e+000	1.400000e+000	1.066322e+000	0.000000e+000	8.336228e-004	-8.335374e-004	5.000000e-007
7.135455624999980e-008	-2.619790e-001	1.399971e+000	1.400000e+000	1.138021e+000	0.000000e+000	6.543743e-004	-6.542882e-004	5.000000e-007
7.145221249999980e-008	-2.050275e-001	1.399971e+000	1.400000e+000	1.194973e+000	0.000000e+000	5.119952e-004	-5.119084e-004	5.000000e-007
7.154986874999980e-008	-1.604674e-001	1.399971e+000	1.400000e+000	1.239533e+000	0.000000e+000	4.005950e-004	-4.005078e-004	5.000000e-007
7.164752499999981e-008	-1.256027e-001	1.399971e+000	1.400000e+000	1.274397e+000	0.000000e+000	3.134333e-004	-3.133458e-004	5.000000e-007
7.174518124999981e-008	-9.832394e-002	1.399971e+000	1.400000e+000	1.301676e+000	0.000000e+000	2.452363e-004	-2.451485e-004	5.000000e-007
7.184283749999981e-008	-7.698047e-002	1.399971e+000	1.400000e+000	1.323020e+000	0.000000e+000	1.918776e-004	-1.917896e-004	5.000000e-007
7.194049374999981e-008	-6.028092e-002	1.399971e+000	1.400000e+000	1.339719e+000	0.000000e+000	1.501288e-004	-1.500406e-004	5.000000e-007
7.203814999999982e-008	-4.721487e-002	1.399971e+000	1.400000e+000	1.352785e+000	0.000000e+000	1.174637e-004	-1.173754e-004	5.000000e-007
7.213580624999982e-008	-3.699172e-002	1.399971e+000	1.400000e+000	1.363008e+000	0.000000e+000	9.190584e-005	-9.181746e-005	5.000000e-007
7.223346249999982e-008	-2.899301e-002	1.399971e+000	1.400000e+000	1.371007e+000	0.000000e+000	7.190891e-005	-7.182045e-005	5.000000e-007
7.233111874999982e-008	-2.273452e-002	1.399971e+000	1.400000e+000	1.377265e+000	0.000000e+000	5.626293e-005	-5.617441e-005	5.000000e-007
7.242877499999983e-008	-1.783788e-002	1.399971e+000	1.400000e+000	1.382162e+000	0.000000e+000	4.402121e-005	-4.393263e-005	5.000000e-007
7.252643124999983e-008	-1.400661e-002	1.399971e+000	1.400000e+000	1.385993e+000	0.000000e+000	3.444305e-005	-3.435444e-005	5.000000e-007
7.262408749999983e-008	-1.100898e-002	1.399971e+000	1.400000e+000	1.388991e+000	0.000000e+000	2.694891e-005	-2.686027e-005	5.000000e-007
7.272174374999983e-008	-8.663535e-003	1.399971e+000	1.400000e+000	1.391336e+000	0.000000e+000	2.108535e-005	-2.099668e-005	5.000000e-007
7.281939999999984e-008	-6.828427e-003	1.399971e+000	1.400000e+000	1.393172e+000	0.000000e+000	1.649758e-005	-1.640890e-005	5.000000e-007
7.291705624999984e-008	-5.392671e-003	1.399971e+000	1.400000e+000	1.394607e+000	0.000000e+000	1.290803e-005	-1.281933e-005	5.000000e-007
7.301471249999984e-008	-4.269242e-003	1.399971e+000	1.400000e+000	1.395731e+000	0.000000e+000	1.009949e-005	-1.001078e-005	5.000000e-007
7.311236874999984e-008	-3.390193e-003	1.399971e+000	1.400000e+000	1.396610e+000	0.000000e+000	7.902040e-006	-7.813322e-006	5.000000e-007
7.321002499999984e-008	-2.702475e-003	1.399971e+000	1.400000e+000	1.397298e+000	0.000000e+000	6.182710e-006	-6.093986e-006	5.000000e-007
7.330768124999985e-008	-2.164364e-003	1.399971e+000	1.400000e+000	1.397836e+000	0.000000e+000	4.837471e-006	-4.748743e-006	5.000000e-007
7.340533749999985e-008	-1.743317e-003	1.399971e+000	1.400000e+000	1.398257e+000	0.000000e+000	3.784932e-006	-3.696197e-006	5.000000e-007
7.350299374999985e-008	-1.413941e-003	1.399971e+000	1.400000e+000	1.398586e+000	0.000000e+000	2.961404e-006	-2.872666e-006	5.000000e-007
7.360064999999985e-008	-1.156211e-003	1.399971e+000	1.400000e+000	1.398844e+000	0.000000e+000	2.317060e-006	-2.228320e-006	5.000000e-007
7.369830624999986e-008	-9.545088e-004	1.399971e+000	1.400000e+000	1.399045e+000	0.000000e+000	1.812913e-006	-1.724169e-006	5.000000e-007
7.379596249999986e-008	-7.967949e-004	1.399971e+000	1.400000e+000	1.399203e+000	0.000000e+000	1.418458e-006	-1.329712e-006	5.000000e-007
7.389361874999986e-008	-6.734133e-004	1.399971e+000	1.400000e+000	1.399327e+000	0.000000e+000	1.109829e-006	-1.021082e-006	5.000000e-007
7.399127499999986e-008	-5.767345e-004	1.399971e+000	1.400000e+000	1.399423e+000	0.000000e+000	8.683518e-007	-7.796025e-007	5.000000e-007
7.408893124999987e-008	-5.011559e-004	1.399971e+000	1.400000e+000	1.399499e+000	0.000000e+000	6.794153e-007	-5.906659e-007	5.000000e-007
7.418658749999987e-008	-4.420280e-004	1.399971e+000	1.400000e+000	1.399558e+000	0.000000e+000	5.315877e-007	-4.428421e-007	5.000000e-007
7.428424374999987e-008	-3.957748e-004	1.399971e+000	1.400000e+000	1.399604e+000	0.000000e+000	4.159246e-007	-3.271816e-007	5.000000e-007
7.438189999999987e-008	-3.595352e-004	1.399971e+000	1.400000e+000	1.399640e+000	0.000000e+000	3.254275e-007	-2.366833e-007	5.000000e-007
7.447955624999988e-008	-3.312826e-004	1.399971e+000	1.400000e+000	1.399669e+000	0.000000e+000	2.546208e-007	-1.658755e-007	5.000000e-007
7.457721249999988e-008	-3.091097e-004	1.399971e+000	1.400000e+000	1.399691e+000	0.000000e+000	1.992202e-007	-1.104745e-007	5.000000e-007
7.467486874999988e-008	-2.918243e-004	1.399971e+000	1.400000e+000	1.399708e+000	0.000000e+000	1.558738e-007	-6.712617e-008	5.000000e-007
7.477252499999988e-008	-2.782345e-004	1.399971e+000	1.400000e+000	1.399722e+000	0.000000e+000	1.219587e-007	-3.320929e-008	5.000000e-007
7.487018124999989e-008	-2.676249e-004	1.399971e+000	1.400000e+000	1.399732e+000	0.000000e+000	9.542285e-008	-6.672053e-009	5.000000e-007
7.496783749999989e-008	-2.592802e-004	1.399971e+000	1.400000e+000	1.399741e+000	0.000000e+000	7.466070e-008	1.408989e-008	5.000000e-007
7.506549374999989e-008	-2.528429e-004	1.399971e+000	1.400000e+000	1.399747e+000	0.000000e+000	5.841599e-008	3.033529e-008	5.000000e-007
7.516314999999989e-008	-2.477169e-004	1.399971e+000	1.400000e+000	1.399752e+000	0.000000e+000	4.570581e-008	4.304638e-008	5.000000e-007
7.535846249999990e-008	-2.406836e-004	1.399971e+000	1.400000e+000	1.399759e+000	0.000000e+000	2.798021e-008	6.076698e-008	5.000000e-007
7.555377499999990e-008	-2.362728e-004	1.399971e+000	1.400000e+000	1.399764e+000	0.000000e+000	1.712894e-008	7.161543e-008	5.000000e-007
7.584674374999991e-008	-2.326965e-004	1.399971e+000	1.400000e+000	1.399767e+000	0.000000e+000	8.204472e-009	8.054121e-008	5.000000e-007
7.593044910714277e-008	-2.320762e-004	1.399971e+000	1.400000e+000	1.399768e+000	0.000000e+000	6.752486e-009	8.199352e-008	5.000000e-007
7.601415446428562e-008	-2.315434e-004	1.399971e+000	1.400000e+000	1.399768e+000	0.000000e+000	5.483440e-009	8.326315e-008	5.000000e-007
7.609785982142848e-008	-2.310982e-004	1.399971e+000	1.400000e+000	1.399769e+000	0.000000e+000	4.397336e-009	8.435012e-008	5.000000e-007
7.618156517857135e-008	-2.307405e-004	1.399971e+000	1.400000e+000	1.399769e+000	0.000000e+000	3.494174e-009	8.525442e-008	5.000000e-007
7.626527053571421e-008	-2.304705e-004	1.399971e+000	1.400000e+000	1.399770e+000	0.000000e+000	2.773952e-009	8.597605e-008	5.000000e-007
7.634897589285707e-008	-2.302880e-004	1.399971e+000	1.400000e+000	1.399770e+000	0.000000e+000	2.236671e-009	8.651501e-008	5.000000e-007
7.643268124999992e-008	-2.301931e-004	1.399971e+000	1.400000e+000	1.399770e+000	0.000000e+000	1.882332e-009	8.687130e-008	5.000000e-007
7.653033749999993e-008	-2.299547e-004	1.399971e+000	1.400000e+000	1.399770e+000	0.000000e+000	1.472783e-009	8.727875e-008	5.000000e-007
7.990234375000000e-008	-2.293587e-004	1.399971e+000	1.400000e+000	1.399771e+000	3.223539e-010	3.502738e-013	8.873884e-008	5.000000e-007
8.000000000000000e-008	-2.293587e-004	1.399971e+000	1.400000e+000	1.399771e+000	1.862645e-009	2.819342e-013	8.874486e-008	5.000000e-007
8.000976562500000e-008	-4.761219e-004	1.399971e+000	1.400000e+000	1.399524e+000	6.208817e-010	-1.890959e-005	-5.280284e-007	2.002637e-005
8.002929687500000e-008	-1.497746e-003	1.399971e+000	1.400000e+000	1.398502e+000	0.000000e+000	-5.540826e-005	-3.082091e-006	5.907910e-005
8.006835937500001e-008	-5.933404e-003	1.399971e+000	1.400000e+000	1.394067e+000	0.000000e+000	-1.224244e-004	-1.417137e-005	1.371846e-004
8.014648437500001e-008	-2.180398e-002	1.399971e+000	1.400000e+000	1.378196e+000	0.000000e+000	-2.389591e-004	-5.384758e-005	2.933955e-004
8.024414062500001e-008	-5.167985e-002	1.399971e+000	1.400000e+000	1.348320e+000	0.000000e+000	-3.595331e-004	-1.285372e-004	4.886592e-004
8.034179687500001e-008	-9.146798e-002	1.399971e+000	1.400000e+000	1.308532e+000	0.000000e+000	-4.553266e-004	-2.280072e-004	6.839228e-004
8.043945312500001e-008	-1.395931e-001	1.399971e+000	1.400000e+000	1.260407e+000	0.000000e+000	-5.302773e-004	-3.483199e-004	8.791865e-004
8.053710937500002e-008	-1.942414e-001	1.399971e+000	1.400000e+000	1.205759e+000	0.000000e+000	-5.889203e-004	-4.849402e-004	1.074450e-003
8.063476562500002e-008	-2.539936e-001	1.399971e+000	1.400000e+000	1.146006e+000	0.000000e+000	-6.348037e-004	-6.343200e-004	1.269714e-003
8.073242187500002e-008	-3.177391e-001	1.399970e+000	1.400000e+000	1.082261e+000	0.000000e+000	-6.707037e-004	-7.936829e-004	1.464978e-003
8.083007812500002e-008	-3.844655e-001	1.399970e+000	1.400000e+000	1.015535e+000	-1.070486e-009	-6.991515e-004	-9.604978e-004	1.660241e-003
8.090734375000000e-008	-4.387991e-001	1.399970e+000	1.400000e+000	9.612008e-001	-1.241763e-009	-7.178099e-004	-1.096331e-003	1.814734e-003
8.091734375000001e-008	-4.459948e-001	1.399970e+000	1.400000e+000	9.540052e-001	0.000000e+000	-7.198159e-004	-1.114320e-003	1.834729e-003
8.093734375000004e-008	-4.604422e-001	1.399970e+000	1.400000e+000	9.395578e-001	0.000000e+000	-7.236873e-004	-1.150439e-003	1.874719e-003
8.095999999999995e-008	-4.768707e-001	1.399970e+000	1.400000e+000	9.231293e-001	0.000000e+000	-7.279174e-004	-1.191509e-003	1.920020e-003
8.097499999999997e-008	-4.878065e-001	1.399970e+000	1.400000e+000	9.121935e-001	0.000000e+000	-7.305703e-004	-1.218849e-003	1.950013e-003
8.098999999999999e-008	-4.987842e-001	1.399970e+000	1.400000e+000	9.012157e-001	0.000000e+000	-7.331185e-004	-1.246293e-003	1.980005e-003
8.100000000000000e-008	-5.061216e-001	1.399970e+000	1.400000e+000	8.938783e-001	0.000000e+000	-7.347700e-004	-1.264636e-003	2.000000e-003
8.100050000000000e-008	-5.064884e-001	1.399970e+000	1.400000e+000	8.935115e-001	0.000000e+000	-7.338531e-004	-1.265553e-003	2.000000e-003
8.100150000000000e-008	-5.072208e-001	1.399970e+000	1.400000e+000	8.927792e-001	0.000000e+000	-7.320221e-004	-1.267385e-003	2.000000e-003
8.100300000000000e-008	-5.083161e-001	1.399970e+000	1.400000e+000	8.916839e-001	0.000000e+000	-7.292838e-004	-1.270122e-003	2.000000e-003
8.100500000000000e-008	-5.097724e-001	1.399970e+000	1.400000e+000	8.902276e-001	0.000000e+000	-7.256431e-004	-1.273763e-003	2.000000e-003
8.100520000000000e-008	-5.099164e-001	1.399970e+000	1.400000e+000	8.900836e-001	-3.178914e-007	-7.212842e-004	-1.274123e-003	1.996001e-003
8.100560000000000e-008	-5.102017e-001	1.399970e+000	1.400000e+000	8.897983e-001	-4.371007e-007	-7.125729e-004	-1.274836e-003	1.988003e-003
8.100640000000000e-008	-5.107596e-001	1.399970e+000	1.400000e+000	8.892404e-001	-2.980232e-007	-6.951822e-004	-1.276231e-003	1.972007e-003
8.100800000000001e-008	-5.118234e-001	1.399970e+000	1.400000e+000	8.881766e-001	-1.490116e-007	-6.605307e-004	-1.278890e-003	1.940015e-003
8.101120000000001e-008	-5.137446e-001	1.399970e+000	1.400000e+000	8.862554e-001	-7.450581e-008	-5.917436e-004	-1.283694e-003	1.876031e-003
8.101760000000001e-008	-5.167738e-001	1.399970e+000	1.400000e+000	8.832262e-001	-3.725290e-008	-4.562026e-004	-1.291266e-003	1.748063e-003
8.103040000000003e-008	-5.196738e-001	1.399970e+000	1.400000e+000	8.803262e-001	-1.862645e-008	-1.930166e-004	-1.298516e-003	1.492127e-003
8.105600000000006e-008	-5.138012e-001	1.399970e+000	1.400000e+000	8.861988e-001	-8.619104e-009	3.041739e-004	-1.283834e-003	9.802550e-004
8.110500000000000e-008	-4.823224e-001	1.399970e+000	1.400000e+000	9.176776e-001	0.000000e+000	1.205232e-003	-1.205137e-003	5.000000e-007
8.113929999999996e-008	-4.432530e-001	1.399970e+000	1.400000e+000	9.567470e-001	0.000000e+000	1.107558e-003	-1.107463e-003	5.000000e-007
8.117849999999991e-008	-4.032389e-001	1.399970e+000	1.400000e+000	9.967611e-001	0.000000e+000	1.007523e-003	-1.007427e-003	5.000000e-007
8.125689999999981e-008	-3.336790e-001	1.399970e+000	1.400000e+000	1.066321e+000	0.000000e+000	8.336228e-004	-8.335264e-004	5.000000e-007
8.135455624999981e-008	-2.619796e-001	1.399970e+000	1.400000e+000	1.138020e+000	0.000000e+000	6.543743e-004	-6.542771e-004	5.000000e-007
8.145221249999981e-008	-2.050279e-001	1.399970e+000	1.400000e+000	1.194972e+000	0.000000e+000	5.119952e-004	-5.118974e-004	5.000000e-007
8.154986874999981e-008	-1.604679e-001	1.399970e+000	1.400000e+000	1.239532e+000	0.000000e+000	4.005950e-004	-4.004967e-004	5.000000e-007
8.164752499999982e-008	-1.256032e-001	1.399970e+000	1.400000e+000	1.274397e+000	0.000000e+000	3.134333e-004	-3.133347e-004	5.000000e-007
8.174518124999982e-008	-9.832442e-002	1.399970e+000	1.400000e+000	1.301676e+000	0.000000e+000	2.452363e-004	-2.451374e-004	5.000000e-007
8.184283749999982e-008	-7.698095e-002	1.399970e+000	1.400000e+000	1.323019e+000	0.000000e+000	1.918776e-004	-1.917785e-004	5.000000e-007
8.194049374999982e-008	-6.028140e-002	1.399970e+000	1.400000e+000	1.339719e+000	0.000000e+000	1.501288e-004	-1.500295e-004	5.000000e-007
8.203814999999983e-008	-4.721534e-002	1.399970e+000	1.400000e+000	1.352785e+000	0.000000e+000	1.174637e-004	-1.173643e-004	5.000000e-007
8.213580624999983e-008	-3.699231e-002	1.399970e+000	1.400000e+000	1.363008e+000	0.000000e+000	9.190584e-005	-9.180637e-005	5.000000e-007
8.223346249999983e-008	-2.899349e-002	1.399970e+000	1.400000e+000	1.371006e+000	0.000000e+000	7.190891e-005	-7.180936e-005	5.000000e-007
8.233111874999983e-008	-2.273512e-002	1.399970e+000	1.400000e+000	1.377265e+000	0.000000e+000	5.626293e-005	-5.616331e-005	5.000000e-007
8.242877499999984e-008	-1.783848e-002	1.399970e+000	1.400000e+000	1.382161e+000	0.000000e+000	4.402121e-005	-4.392154e-005	5.000000e-007
8.252643124999984e-008	-1.400721e-002	1.399970e+000	1.400000e+000	1.385993e+000	0.000000e+000	3.444305e-005	-3.434335e-005	5.000000e-007
8.262408749999984e-008	-1.100957e-002	1.399970e+000	1.400000e+000	1.388990e+000	0.000000e+000	2.694891e-005	-2.684917e-005	5.000000e-007
8.272174374999984e-008	-8.664012e-003	1.399970e+000	1.400000e+000	1.391336e+000	0.000000e+000	2.108535e-005	-2.098559e-005	5.000000e-007
8.281939999999985e-008	-6.829023e-003	1.399970e+000	1.400000e+000	1.393171e+000	0.000000e+000	1.649758e-005	-1.639781e-005	5.000000e-007
8.291705624999985e-008	-5.393147e-003	1.399970e+000	1.400000e+000	1.394607e+000	0.000000e+000	1.290803e-005	-1.280824e-005	5.000000e-007
8.301471249999985e-008	-4.269719e-003	1.399970e+000	1.400000e+000	1.395730e+000	0.000000e+000	1.009949e-005	-9.999691e-006	5.000000e-007
8.311236874999985e-008	-3.390789e-003	1.399970e+000	1.400000e+000	1.396609e+000	0.000000e+000	7.902040e-006	-7.802228e-006	5.000000e-007
8.321002499999985e-008	-2.703071e-003	1.399970e+000	1.400000e+000	1.397297e+000	0.000000e+000	6.182710e-006	-6.082895e-006	5.000000e-007
8.330768124999986e-008	-2.164960e-003	1.399970e+000	1.400000e+000	1.397835e+000	0.000000e+000	4.837471e-006	-4.737652e-006	5.000000e-007
8.340533749999986e-008	-1.743913e-003	1.399970e+000	1.400000e+000	1.398256e+000	0.000000e+000	3.784932e-006	-3.685105e-006	5.000000e-007
8.350299374999986e-008	-1.414537e-003	1.399970e+000	1.400000e+000	1.398585e+000	0.000000e+000	2.961404e-006	-2.861574e-006	5.000000e-007
8.360064999999986e-008	-1.156807e-003	1.399970e+000	1.400000e+000	1.398843e+000	0.000000e+000	2.317060e-006	-2.217228e-006	5.000000e-007
8.369830624999987e-008	-9.552240e-004	1.399970e+000	1.400000e+000	1.399045e+000	0.000000e+000	1.812913e-006	-1.713079e-006	5.000000e-007
8.379596249999987e-008	-7.973909e-004	1.399970e+000	1.400000e+000	1.399203e+000	0.000000e+000	1.418458e-006	-1.318624e-006	5.000000e-007
8.389361874999987e-008	-6.738901e-004	1.399970e+000	1.400000e+000	1.399326e+000	0.000000e+000	1.109829e-006	-1.009996e-006	5.000000e-007
8.399127499999987e-008	-5.773306e-004	1.399970e+000	1.400000e+000	1.399423e+000	0.000000e+000	8.683518e-007	-7.685176e-007	5.000000e-007
8.408893124999988e-008	-5.017519e-004	1.399970e+000	1.400000e+000	1.399498e+000	0.000000e+000	6.794153e-007	-5.795791e-007	5.000000e-007
8.418658749999988e-008	-4.426241e-004	1.399970e+000	1.400000e+000	1.399557e+000	0.000000e+000	5.315877e-007	-4.317517e-007	5.000000e-007
8.428424374999988e-008	-3.963709e-004	1.399970e+000	1.400000e+000	1.399604e+000	0.000000e+000	4.159246e-007	-3.160894e-007	5.000000e-007
8.438189999999988e-008	-3.601313e-004	1.399970e+000	1.400000e+000	1.399640e+000	0.000000e+000	3.254275e-007	-2.255929e-007	5.000000e-007
8.447955624999989e-008	-3.318787e-004	1.399970e+000	1.400000e+000	1.399668e+000	0.000000e+000	2.546208e-007	-1.547833e-007	5.000000e-007
8.457721249999989e-008	-3.097057e-004	1.399970e+000	1.400000e+000	1.399690e+000	0.000000e+000	1.992202e-007	-9.937867e-008	5.000000e-007
8.467486874999989e-008	-2.923012e-004	1.399970e+000	1.400000e+000	1.399708e+000	0.000000e+000	1.558738e-007	-5.603215e-008	5.000000e-007
8.477252499999989e-008	-2.787113e-004	1.399970e+000	1.400000e+000	1.399721e+000	0.000000e+000	1.219587e-007	-2.211891e-008	5.000000e-007
8.487018124999990e-008	-2.681017e-004	1.399970e+000	1.400000e+000	1.399732e+000	0.000000e+000	9.542286e-008	4.414687e-009	5.000000e-007
8.496783749999990e-008	-2.598763e-004	1.399970e+000	1.400000e+000	1.399740e+000	0.000000e+000	7.466070e-008	2.517481e-008	5.000000e-007
8.506549374999990e-008	-2.533197e-004	1.399970e+000	1.400000e+000	1.399747e+000	0.000000e+000	5.841599e-008	4.141839e-008	5.000000e-007
8.516314999999990e-008	-2.481937e-004	1.399970e+000	1.400000e+000	1.399752e+000	0.000000e+000	4.570582e-008	5.412767e-008	5.000000e-007
8.535846249999991e-008	-2.411604e-004	1.399970e+000	1.400000e+000	1.399759e+000	0.000000e+000	2.798021e-008	7.185736e-008	5.000000e-007
8.555377499999991e-008	-2.368689e-004	1.399970e+000	1.400000e+000	1.399763e+000	0.000000e+000	1.712895e-008	8.270581e-008	5.000000e-007
8.584674374999992e-008	-2.332926e-004	1.399970e+000	1.400000e+000	1.399767e+000	0.000000e+000	8.204477e-009	9.163341e-008	5.000000e-007
8.608390892857136e-008	-2.321613e-004	1.399970e+000	1.400000e+000	1.399768e+000	0.000000e+000	5.441415e-009	9.439561e-008	5.000000e-007
8.632107410714279e-008	-2.312539e-004	1.399970e+000	1.400000e+000	1.399769e+000	0.000000e+000	3.214716e-009	9.662158e-008	5.000000e-007
8.655823928571423e-008	-2.305702e-004	1.399970e+000	1.400000e+000	1.399769e+000	0.000000e+000	1.524381e-009	9.831131e-008	5.000000e-007
8.679540446428565e-008	-2.301104e-004	1.399970e+000	1.400000e+000	1.399770e+000	0.000000e+000	3.704094e-010	9.946481e-008	5.000000e-007
8.703256964285709e-008	-2.298744e-004	1.399970e+000	1.400000e+000	1.399770e+000	0.000000e+000	-2.471987e-010	1.000821e-007	5.000000e-007
8.726973482142852e-008	-2.298623e-004	1.399970e+000	1.400000e+000	1.399770e+000	0.000000e+000	-3.284433e-010	1.001631e-007	5.000000e-007
8.750689999999996e-008	-2.300739e-004	1.399970e+000	1.400000e+000	1.399770e+000	0.000000e+000	1.266755e-010	9.970790e-008	5.000000e-007
8.975299375000001e-008	-2.299547e-004	1.399970e+000	1.400000e+000	1.399770e+000	0.000000e+000	4.982794e-013	9.983523e-008	5.000000e-007
8.990234375000000e-008	-2.299547e-004	1.399970e+000	1.400000e+000	1.399770e+000	-1.540291e-009	3.558214e-013	9.983216e-008	5.000000e-007
9.000000000000000e-008	-2.299547e-004	1.399970e+000	1.400000e+000	1.399770e+000	1.862645e-009	2.874784e-013	9.983341e-008	5.000000e-007
9.000976562499999e-008	-4.767179e-004	1.399970e+000	1.400000e+000	1.399523e+000	6.208817e-010	-1.890959e-005	-5.169495e-007	2.002637e-005
9.002929687500000e-008	-1.498342e-003	1.399970e+000	1.400000e+000	1.398502e+000	0.000000e+000	-5.540826e-005	-3.070997e-006	5.907910e-005
9.006835937500000e-008	-5.934000e-003	1.399970e+000	1.400000e+000	1.394066e+000	0.000000e+000	-1.224244e-004	-1.416027e-005	1.371846e-004
9.014648437500000e-008	-2.180457e-002	1.399970e+000	1.400000e+000	1.378195e+000	0.000000e+000	-2.389591e-004	-5.383649e-005	2.933955e-004
9.024414062500001e-008	-5.168045e-002	1.399970e+000	1.400000e+000	1.348320e+000	0.000000e+000	-3.595331e-004	-1.285261e-004	4.886592e-004
9.034179687500001e-008	-9.146845e-002	1.399970e+000	1.400000e+000	1.308532e+000	0.000000e+000	-4.553266e-004	-2.279961e-004	6.839228e-004
9.043945312500001e-008	-1.395937e-001	1.399970e+000	1.400000e+000	1.260406e+000	0.000000e+000	-5.302773e-004	-3.483088e-004	8.791865e-004
9.053710937500001e-008	-1.942420e-001	1.399970e+000	1.400000e+000	1.205758e+000	0.000000e+000	-5.889203e-004	-4.849291e-004	1.074450e-003
9.063476562500001e-008	-2.539941e-001	1.399970e+000	1.400000e+000	1.146006e+000	0.000000e+000	-6.348037e-004	-6.343088e-004	1.269714e-003
9.073242187500002e-008	-3.177396e-001	1.399970e+000	1.400000e+000	1.082260e+000	0.000000e+000	-6.707037e-004	-7.936718e-004	1.464978e-003
9.083007812500002e-008	-3.844659e-001	1.399970e+000	1.400000e+000	1.015534e+000	-1.070486e-009	-6.991515e-004	-9.604868e-004	1.660241e-003
9.090734375000000e-008	-4.387997e-001	1.399970e+000	1.400000e+000	9.612002e-001	-1.241763e-009	-7.178099e-004	-1.096320e-003	1.814734e-003
9.091734375000001e-008	-4.459953e-001	1.399970e+000	1.400000e+000	9.540046e-001	0.000000e+000	-7.198159e-004	-1.114309e-003	1.834729e-003
